origin,destination,dayhour,value
Metro_AlBiddaConcourse,Metro_TheWhitePalace,9,2
Metro_AlBiddaConcourse,Metro_TheWhitePalace,10,1
Metro_AlBiddaConcourse,Metro_TheWhitePalace,11,9
Metro_AlBiddaConcourse,Metro_TheWhitePalace,12,8
Metro_AlBiddaConcourse,Metro_TheWhitePalace,13,6
Metro_AlBiddaConcourse,Metro_TheWhitePalace,14,11
Metro_AlBiddaConcourse,Metro_TheWhitePalace,15,11
Metro_AlBiddaConcourse,Metro_TheWhitePalace,16,11
Metro_AlBiddaConcourse,Metro_TheWhitePalace,17,6
Metro_AlBiddaConcourse,Metro_TheWhitePalace,19,1
Metro_AlBiddaConcourse,Metro_TheWhitePalace,20,30
Metro_AlBiddaConcourse,Metro_TheWhitePalace,22,12
Metro_AlBiddaConcourse,Metro_TheWhitePalace,23,44
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,0,307
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,1,63
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,2,94
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,3,11
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,8,6
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,9,31
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,10,30
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,11,61
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,12,74
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,13,86
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,14,66
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,15,49
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,16,9
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,17,4
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,18,59
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,19,14
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,20,148
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,21,4
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,22,92
Metro_AlBiddaConcourse,Metro_UmmGhuwailina,23,126
Metro_AlBiddaConcourse,Metro_WestBay,0,12
Metro_AlBiddaConcourse,Metro_WestBay,1,1
Metro_AlBiddaConcourse,Metro_WestBay,2,8
Metro_AlBiddaConcourse,Metro_WestBay,7,3
Metro_AlBiddaConcourse,Metro_WestBay,8,9
Metro_AlBiddaConcourse,Metro_WestBay,9,5
Metro_AlBiddaConcourse,Metro_WestBay,10,16
Metro_AlBiddaConcourse,Metro_WestBay,11,11
Metro_AlBiddaConcourse,Metro_WestBay,12,8
Metro_AlBiddaConcourse,Metro_WestBay,13,19
Metro_AlBiddaConcourse,Metro_WestBay,14,5
Metro_AlBiddaConcourse,Metro_WestBay,15,12
Metro_AlBiddaConcourse,Metro_WestBay,16,6
Metro_AlBiddaConcourse,Metro_WestBay,18,3
Metro_AlBiddaConcourse,Metro_WestBay,20,9
Metro_AlBiddaConcourse,Metro_WestBay,21,1
Metro_AlBiddaConcourse,Metro_WestBay,22,4
Metro_AlBiddaConcourse,Metro_WestBay,23,20
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlMessila,0,18
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlMessila,23,56
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlRayyanAlQadeem,0,14
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlRayyanAlQadeem,23,16
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlRiffa,0,15
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlRiffa,23,14
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlShaqab,0,1
Metro_AlBiddaGreenPlatformNorthBound,Metro_AlShaqab,23,4
Metro_AlBiddaGreenPlatformNorthBound,Metro_EducationCity,0,2
Metro_AlBiddaGreenPlatformNorthBound,Metro_EducationCity,23,7
Metro_AlBiddaGreenPlatformNorthBound,Metro_HamadHospital,0,18
Metro_AlBiddaGreenPlatformNorthBound,Metro_HamadHospital,23,25
Metro_AlBiddaGreenPlatformNorthBound,Metro_QatarNationalLibrary,0,6
Metro_AlBiddaGreenPlatformNorthBound,Metro_QatarNationalLibrary,23,31
Metro_AlBiddaGreenPlatformNorthBound,Metro_TheWhitePalace,23,3
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlAziziyah,0,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlAziziyah,23,12
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlBiddaConcourse,0,2
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlDohaAlJadeda,0,7
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlDohaAlJadeda,23,9
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlMansoura,0,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlMansoura,23,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlMatarAlQadeem,0,7
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlMatarAlQadeem,23,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlQassar,0,6
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlSadd,0,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlSadd,23,2
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlSudan,0,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlSudan,23,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlWaabQLM,23,2
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlWakra,0,10
Metro_AlBiddaGreenPlatformSouthBound,Metro_AlWakra,23,27
Metro_AlBiddaGreenPlatformSouthBound,Metro_BinMahmoud,0,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_BinMahmoud,23,1
Metro_AlBiddaGreenPlatformSouthBound,Metro_Corniche,0,6
Metro_AlBiddaGreenPlatformSouthBound,Metro_FreeZone,0,1
Metro_AlBiddaGreenPlatformSouthBound,Metro_FreeZone,23,1
Metro_AlBiddaGreenPlatformSouthBound,Metro_Joaan,0,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_MsheirebConcourse,0,1
Metro_AlBiddaGreenPlatformSouthBound,Metro_MsheirebConcourse,23,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_NationalMuseum,0,3
Metro_AlBiddaGreenPlatformSouthBound,Metro_OqbaIbnNafie,0,2
Metro_AlBiddaGreenPlatformSouthBound,Metro_OqbaIbnNafie,23,3
Metro_AlBiddaGreenPlatformSouthBound,Metro_QatarUniversity,0,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_RasBuAbboud,23,4
Metro_AlBiddaGreenPlatformSouthBound,Metro_SouqWaqif,23,5
Metro_AlBiddaGreenPlatformSouthBound,Metro_SportCity,0,3
Metro_AlBiddaGreenPlatformSouthBound,Metro_SportCity,23,7
Metro_AlBiddaGreenPlatformSouthBound,Metro_UmmGhuwailina,0,8
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlBiddaConcourse,0,13
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlMessila,0,1
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlQassar,0,1
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlRayyanAlQadeem,0,5
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlRiffa,0,3
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_AlShaqab,0,3
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_Corniche,0,15
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_DECC,0,1
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_HamadHospital,0,3
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_Legtaifiya,0,14
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_QatarNationalLibrary,0,1
Metro_AlBiddaRedAndGreenPlatformNorthBound,Metro_QatarUniversity,0,9
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlAziziyah,0,1
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlBiddaConcourse,0,6
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlBiddaConcourse,23,8
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlDohaAlJadeda,0,4
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlMansoura,0,5
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlQassar,23,19
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_AlWakra,0,7
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_Corniche,0,6
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_Corniche,23,6
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_DECC,0,4
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_FreeZone,0,1
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_Legtaifiya,23,6
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_Lusail,23,1
Metro_AlBiddaRedAndGreenPlatformSouthBound,Metro_QatarUniversity,23,12
Metro_AlBiddaRedPlatformNorthBound,Metro_AlBiddaConcourse,0,2
Metro_AlBiddaRedPlatformNorthBound,Metro_AlQassar,0,1454
Metro_AlBiddaRedPlatformNorthBound,Metro_AlQassar,23,153
Metro_AlBiddaRedPlatformNorthBound,Metro_Corniche,0,2232
Metro_AlBiddaRedPlatformNorthBound,Metro_Corniche,23,248
Metro_AlBiddaRedPlatformNorthBound,Metro_DECC,0,579
Metro_AlBiddaRedPlatformNorthBound,Metro_DECC,23,83
Metro_AlBiddaRedPlatformNorthBound,Metro_Katara,0,31
Metro_AlBiddaRedPlatformNorthBound,Metro_Katara,23,12
Metro_AlBiddaRedPlatformNorthBound,Metro_Legtaifiya,0,1077
Metro_AlBiddaRedPlatformNorthBound,Metro_Legtaifiya,23,86
Metro_AlBiddaRedPlatformNorthBound,Metro_Lusail,0,666
Metro_AlBiddaRedPlatformNorthBound,Metro_Lusail,23,136
Metro_AlBiddaRedPlatformNorthBound,Metro_QatarUniversity,0,1254
Metro_AlBiddaRedPlatformNorthBound,Metro_QatarUniversity,23,86
Metro_AlBiddaRedPlatformNorthBound,Metro_WestBay,0,133
Metro_AlBiddaRedPlatformNorthBound,Metro_WestBay,23,8
Metro_AlBiddaRedPlatformSouthBound,Metro_AlAziziyah,0,22
Metro_AlBiddaRedPlatformSouthBound,Metro_AlAziziyah,23,46
Metro_AlBiddaRedPlatformSouthBound,Metro_AlDohaAlJadeda,0,15
Metro_AlBiddaRedPlatformSouthBound,Metro_AlDohaAlJadeda,23,39
Metro_AlBiddaRedPlatformSouthBound,Metro_AlMansoura,0,37
Metro_AlBiddaRedPlatformSouthBound,Metro_AlMansoura,23,36
Metro_AlBiddaRedPlatformSouthBound,Metro_AlMatarAlQadeem,0,16
Metro_AlBiddaRedPlatformSouthBound,Metro_AlMatarAlQadeem,23,14
Metro_AlBiddaRedPlatformSouthBound,Metro_AlSadd,0,4
Metro_AlBiddaRedPlatformSouthBound,Metro_AlSadd,23,30
Metro_AlBiddaRedPlatformSouthBound,Metro_AlSudan,0,2
Metro_AlBiddaRedPlatformSouthBound,Metro_AlSudan,23,7
Metro_AlBiddaRedPlatformSouthBound,Metro_AlWaabQLM,0,9
Metro_AlBiddaRedPlatformSouthBound,Metro_AlWaabQLM,23,5
Metro_AlBiddaRedPlatformSouthBound,Metro_AlWakra,0,28
Metro_AlBiddaRedPlatformSouthBound,Metro_AlWakra,23,89
Metro_AlBiddaRedPlatformSouthBound,Metro_BinMahmoud,0,15
Metro_AlBiddaRedPlatformSouthBound,Metro_BinMahmoud,23,27
Metro_AlBiddaRedPlatformSouthBound,Metro_FreeZone,0,2
Metro_AlBiddaRedPlatformSouthBound,Metro_FreeZone,23,18
Metro_AlBiddaRedPlatformSouthBound,Metro_Joaan,0,7
Metro_AlBiddaRedPlatformSouthBound,Metro_Joaan,23,17
Metro_AlBiddaRedPlatformSouthBound,Metro_MsheirebConcourse,0,15
Metro_AlBiddaRedPlatformSouthBound,Metro_MsheirebConcourse,23,18
Metro_AlBiddaRedPlatformSouthBound,Metro_NationalMuseum,0,7
Metro_AlBiddaRedPlatformSouthBound,Metro_NationalMuseum,23,14
Metro_AlBiddaRedPlatformSouthBound,Metro_OqbaIbnNafie,0,6
Metro_AlBiddaRedPlatformSouthBound,Metro_OqbaIbnNafie,23,7
Metro_AlBiddaRedPlatformSouthBound,Metro_RasBuAbboud,23,1
Metro_AlBiddaRedPlatformSouthBound,Metro_RasBuFontas,0,3
Metro_AlBiddaRedPlatformSouthBound,Metro_RasBuFontas,23,3
Metro_AlBiddaRedPlatformSouthBound,Metro_SouqWaqif,0,2
Metro_AlBiddaRedPlatformSouthBound,Metro_SouqWaqif,23,12
Metro_AlBiddaRedPlatformSouthBound,Metro_SportCity,0,4
Metro_AlBiddaRedPlatformSouthBound,Metro_SportCity,23,6
Metro_AlBiddaRedPlatformSouthBound,Metro_UmmGhuwailina,0,1
Metro_AlBiddaRedPlatformSouthBound,Metro_UmmGhuwailina,23,8
Metro_AlDohaAlJadeda,Metro_AlAziziyah,0,63
Metro_AlDohaAlJadeda,Metro_AlAziziyah,1,102
Metro_AlDohaAlJadeda,Metro_AlAziziyah,2,101
Metro_AlDohaAlJadeda,Metro_AlAziziyah,3,8
Metro_AlDohaAlJadeda,Metro_AlAziziyah,6,12
Metro_AlDohaAlJadeda,Metro_AlAziziyah,7,22
Metro_AlDohaAlJadeda,Metro_AlAziziyah,8,43
Metro_AlDohaAlJadeda,Metro_AlAziziyah,9,181
Metro_AlDohaAlJadeda,Metro_AlAziziyah,10,204
Metro_AlDohaAlJadeda,Metro_AlAziziyah,11,171
Metro_AlDohaAlJadeda,Metro_AlAziziyah,12,194
Metro_AlDohaAlJadeda,Metro_AlAziziyah,13,171
Metro_AlDohaAlJadeda,Metro_AlAziziyah,14,86
Metro_AlDohaAlJadeda,Metro_AlAziziyah,15,53
Metro_AlDohaAlJadeda,Metro_AlAziziyah,16,40
Metro_AlDohaAlJadeda,Metro_AlAziziyah,17,19
Metro_AlDohaAlJadeda,Metro_AlAziziyah,18,19
Metro_AlDohaAlJadeda,Metro_AlAziziyah,19,12
Metro_AlDohaAlJadeda,Metro_AlAziziyah,20,24
Metro_AlDohaAlJadeda,Metro_AlAziziyah,21,20
Metro_AlDohaAlJadeda,Metro_AlAziziyah,22,15
Metro_AlDohaAlJadeda,Metro_AlAziziyah,23,51
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,0,20
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,1,6
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,2,4
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,6,17
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,7,18
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,8,58
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,9,134
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,10,173
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,11,159
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,12,163
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,13,136
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,14,112
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,15,64
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,16,43
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,17,30
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,18,12
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,19,17
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,20,21
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,21,18
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,22,23
Metro_AlDohaAlJadeda,Metro_AlBiddaConcourse,23,21
Metro_AlDohaAlJadeda,Metro_AlBiddaRedAndGreenPlatformNorthBound,23,1
Metro_AlDohaAlJadeda,Metro_AlBiddaRedPlatformNorthBound,23,15
Metro_AlDohaAlJadeda,Metro_AlMansoura,0,1
Metro_AlDohaAlJadeda,Metro_AlMansoura,23,4
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,0,32
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,1,11
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,2,13
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,6,16
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,7,28
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,8,74
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,9,128
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,10,122
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,11,109
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,12,110
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,13,91
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,14,116
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,15,49
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,16,47
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,17,17
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,18,24
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,19,13
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,20,17
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,21,26
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,22,5
Metro_AlDohaAlJadeda,Metro_AlMatarAlQadeem,23,35
Metro_AlDohaAlJadeda,Metro_AlMessila,0,65
Metro_AlDohaAlJadeda,Metro_AlMessila,1,110
Metro_AlDohaAlJadeda,Metro_AlMessila,2,45
Metro_AlDohaAlJadeda,Metro_AlMessila,3,8
Metro_AlDohaAlJadeda,Metro_AlMessila,6,3
Metro_AlDohaAlJadeda,Metro_AlMessila,7,18
Metro_AlDohaAlJadeda,Metro_AlMessila,8,24
Metro_AlDohaAlJadeda,Metro_AlMessila,9,26
Metro_AlDohaAlJadeda,Metro_AlMessila,10,27
Metro_AlDohaAlJadeda,Metro_AlMessila,11,89
Metro_AlDohaAlJadeda,Metro_AlMessila,12,56
Metro_AlDohaAlJadeda,Metro_AlMessila,13,40
Metro_AlDohaAlJadeda,Metro_AlMessila,14,23
Metro_AlDohaAlJadeda,Metro_AlMessila,15,8
Metro_AlDohaAlJadeda,Metro_AlMessila,16,7
Metro_AlDohaAlJadeda,Metro_AlMessila,17,1
Metro_AlDohaAlJadeda,Metro_AlMessila,18,4
Metro_AlDohaAlJadeda,Metro_AlMessila,20,5
Metro_AlDohaAlJadeda,Metro_AlMessila,21,2
Metro_AlDohaAlJadeda,Metro_AlMessila,22,4
Metro_AlDohaAlJadeda,Metro_AlMessila,23,44
Metro_AlDohaAlJadeda,Metro_AlQassar,0,69
Metro_AlDohaAlJadeda,Metro_AlQassar,1,85
Metro_AlDohaAlJadeda,Metro_AlQassar,2,16
Metro_AlDohaAlJadeda,Metro_AlQassar,3,1
Metro_AlDohaAlJadeda,Metro_AlQassar,6,23
Metro_AlDohaAlJadeda,Metro_AlQassar,7,47
Metro_AlDohaAlJadeda,Metro_AlQassar,8,65
Metro_AlDohaAlJadeda,Metro_AlQassar,9,48
Metro_AlDohaAlJadeda,Metro_AlQassar,10,84
Metro_AlDohaAlJadeda,Metro_AlQassar,11,196
Metro_AlDohaAlJadeda,Metro_AlQassar,12,230
Metro_AlDohaAlJadeda,Metro_AlQassar,13,238
Metro_AlDohaAlJadeda,Metro_AlQassar,14,222
Metro_AlDohaAlJadeda,Metro_AlQassar,15,244
Metro_AlDohaAlJadeda,Metro_AlQassar,16,169
Metro_AlDohaAlJadeda,Metro_AlQassar,17,143
Metro_AlDohaAlJadeda,Metro_AlQassar,18,78
Metro_AlDohaAlJadeda,Metro_AlQassar,19,100
Metro_AlDohaAlJadeda,Metro_AlQassar,20,123
Metro_AlDohaAlJadeda,Metro_AlQassar,21,100
Metro_AlDohaAlJadeda,Metro_AlQassar,22,66
Metro_AlDohaAlJadeda,Metro_AlQassar,23,121
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,0,18
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,1,26
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,2,19
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,6,2
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,7,3
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,8,10
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,9,36
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,10,33
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,11,46
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,12,39
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,13,20
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,14,5
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,15,7
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,22,3
Metro_AlDohaAlJadeda,Metro_AlRayyanAlQadeem,23,10
Metro_AlDohaAlJadeda,Metro_AlRiffa,0,15
Metro_AlDohaAlJadeda,Metro_AlRiffa,1,10
Metro_AlDohaAlJadeda,Metro_AlRiffa,3,1
Metro_AlDohaAlJadeda,Metro_AlRiffa,7,2
Metro_AlDohaAlJadeda,Metro_AlRiffa,8,9
Metro_AlDohaAlJadeda,Metro_AlRiffa,9,14
Metro_AlDohaAlJadeda,Metro_AlRiffa,10,6
Metro_AlDohaAlJadeda,Metro_AlRiffa,11,19
Metro_AlDohaAlJadeda,Metro_AlRiffa,12,41
Metro_AlDohaAlJadeda,Metro_AlRiffa,13,30
Metro_AlDohaAlJadeda,Metro_AlRiffa,14,9
Metro_AlDohaAlJadeda,Metro_AlRiffa,15,8
Metro_AlDohaAlJadeda,Metro_AlRiffa,16,8
Metro_AlDohaAlJadeda,Metro_AlRiffa,17,7
Metro_AlDohaAlJadeda,Metro_AlRiffa,18,12
Metro_AlDohaAlJadeda,Metro_AlRiffa,19,24
Metro_AlDohaAlJadeda,Metro_AlRiffa,20,17
Metro_AlDohaAlJadeda,Metro_AlRiffa,21,43
Metro_AlDohaAlJadeda,Metro_AlRiffa,22,3
Metro_AlDohaAlJadeda,Metro_AlRiffa,23,12
Metro_AlDohaAlJadeda,Metro_AlSadd,0,21
Metro_AlDohaAlJadeda,Metro_AlSadd,1,12
Metro_AlDohaAlJadeda,Metro_AlSadd,2,4
Metro_AlDohaAlJadeda,Metro_AlSadd,6,11
Metro_AlDohaAlJadeda,Metro_AlSadd,7,33
Metro_AlDohaAlJadeda,Metro_AlSadd,8,14
Metro_AlDohaAlJadeda,Metro_AlSadd,9,54
Metro_AlDohaAlJadeda,Metro_AlSadd,10,52
Metro_AlDohaAlJadeda,Metro_AlSadd,11,50
Metro_AlDohaAlJadeda,Metro_AlSadd,12,88
Metro_AlDohaAlJadeda,Metro_AlSadd,13,47
Metro_AlDohaAlJadeda,Metro_AlSadd,14,45
Metro_AlDohaAlJadeda,Metro_AlSadd,15,20
Metro_AlDohaAlJadeda,Metro_AlSadd,16,10
Metro_AlDohaAlJadeda,Metro_AlSadd,17,5
Metro_AlDohaAlJadeda,Metro_AlSadd,18,9
Metro_AlDohaAlJadeda,Metro_AlSadd,19,6
Metro_AlDohaAlJadeda,Metro_AlSadd,20,9
Metro_AlDohaAlJadeda,Metro_AlSadd,21,6
Metro_AlDohaAlJadeda,Metro_AlSadd,22,11
Metro_AlDohaAlJadeda,Metro_AlSadd,23,14
Metro_AlDohaAlJadeda,Metro_AlShaqab,0,3
Metro_AlDohaAlJadeda,Metro_AlShaqab,1,5
Metro_AlDohaAlJadeda,Metro_AlShaqab,2,2
Metro_AlDohaAlJadeda,Metro_AlShaqab,3,2
Metro_AlDohaAlJadeda,Metro_AlShaqab,7,2
Metro_AlDohaAlJadeda,Metro_AlShaqab,9,6
Metro_AlDohaAlJadeda,Metro_AlShaqab,10,30
Metro_AlDohaAlJadeda,Metro_AlShaqab,11,17
Metro_AlDohaAlJadeda,Metro_AlShaqab,12,14
Metro_AlDohaAlJadeda,Metro_AlShaqab,13,13
Metro_AlDohaAlJadeda,Metro_AlShaqab,14,11
Metro_AlDohaAlJadeda,Metro_AlShaqab,15,2
Metro_AlDohaAlJadeda,Metro_AlShaqab,16,7
Metro_AlDohaAlJadeda,Metro_AlShaqab,17,5
Metro_AlDohaAlJadeda,Metro_AlShaqab,23,5
Metro_AlDohaAlJadeda,Metro_AlSudan,0,15
Metro_AlDohaAlJadeda,Metro_AlSudan,1,45
Metro_AlDohaAlJadeda,Metro_AlSudan,2,23
Metro_AlDohaAlJadeda,Metro_AlSudan,3,1
Metro_AlDohaAlJadeda,Metro_AlSudan,6,2
Metro_AlDohaAlJadeda,Metro_AlSudan,7,5
Metro_AlDohaAlJadeda,Metro_AlSudan,8,23
Metro_AlDohaAlJadeda,Metro_AlSudan,9,53
Metro_AlDohaAlJadeda,Metro_AlSudan,10,79
Metro_AlDohaAlJadeda,Metro_AlSudan,11,42
Metro_AlDohaAlJadeda,Metro_AlSudan,12,74
Metro_AlDohaAlJadeda,Metro_AlSudan,13,33
Metro_AlDohaAlJadeda,Metro_AlSudan,14,38
Metro_AlDohaAlJadeda,Metro_AlSudan,15,20
Metro_AlDohaAlJadeda,Metro_AlSudan,16,4
Metro_AlDohaAlJadeda,Metro_AlSudan,17,6
Metro_AlDohaAlJadeda,Metro_AlSudan,20,5
Metro_AlDohaAlJadeda,Metro_AlSudan,23,3
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,0,1
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,1,13
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,2,4
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,3,7
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,6,3
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,7,2
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,8,5
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,9,10
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,10,9
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,11,23
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,12,4
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,13,8
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,14,2
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,17,2
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,18,3
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,19,2
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,21,5
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,22,6
Metro_AlDohaAlJadeda,Metro_AlWaabQLM,23,6
Metro_AlDohaAlJadeda,Metro_AlWakra,0,312
Metro_AlDohaAlJadeda,Metro_AlWakra,1,215
Metro_AlDohaAlJadeda,Metro_AlWakra,2,123
Metro_AlDohaAlJadeda,Metro_AlWakra,3,32
Metro_AlDohaAlJadeda,Metro_AlWakra,6,42
Metro_AlDohaAlJadeda,Metro_AlWakra,7,76
Metro_AlDohaAlJadeda,Metro_AlWakra,8,120
Metro_AlDohaAlJadeda,Metro_AlWakra,9,216
Metro_AlDohaAlJadeda,Metro_AlWakra,10,404
