origin,destination,dayhour,value
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,19,17
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,23,4
Metro_AlDohaAlJadeda,Metro_RasBuFontas,0,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,1,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,2,16
Metro_AlDohaAlJadeda,Metro_RasBuFontas,3,24
Metro_AlDohaAlJadeda,Metro_RasBuFontas,6,16
Metro_AlDohaAlJadeda,Metro_RasBuFontas,7,22
Metro_AlDohaAlJadeda,Metro_RasBuFontas,8,62
Metro_AlDohaAlJadeda,Metro_RasBuFontas,9,57
Metro_AlDohaAlJadeda,Metro_RasBuFontas,10,8
Metro_AlDohaAlJadeda,Metro_RasBuFontas,11,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,12,5
Metro_AlDohaAlJadeda,Metro_RasBuFontas,13,4
Metro_AlDohaAlJadeda,Metro_RasBuFontas,14,8
Metro_AlDohaAlJadeda,Metro_RasBuFontas,15,30
Metro_AlDohaAlJadeda,Metro_RasBuFontas,16,26
Metro_AlDohaAlJadeda,Metro_RasBuFontas,18,35
Metro_AlDohaAlJadeda,Metro_RasBuFontas,19,18
Metro_AlDohaAlJadeda,Metro_RasBuFontas,20,3
Metro_AlDohaAlJadeda,Metro_RasBuFontas,21,15
Metro_AlDohaAlJadeda,Metro_RasBuFontas,22,12
Metro_AlDohaAlJadeda,Metro_RasBuFontas,23,11
Metro_AlDohaAlJadeda,Metro_SouqWaqif,0,16
Metro_AlDohaAlJadeda,Metro_SouqWaqif,1,5
Metro_AlDohaAlJadeda,Metro_SouqWaqif,6,7
Metro_AlDohaAlJadeda,Metro_SouqWaqif,7,13
Metro_AlDohaAlJadeda,Metro_SouqWaqif,8,73
Metro_AlDohaAlJadeda,Metro_SouqWaqif,9,99
Metro_AlDohaAlJadeda,Metro_SouqWaqif,10,171
Metro_AlDohaAlJadeda,Metro_SouqWaqif,11,134
Metro_AlDohaAlJadeda,Metro_SouqWaqif,12,105
Metro_AlDohaAlJadeda,Metro_SouqWaqif,13,96
Metro_AlDohaAlJadeda,Metro_SouqWaqif,14,76
Metro_AlDohaAlJadeda,Metro_SouqWaqif,15,47
Metro_AlDohaAlJadeda,Metro_SouqWaqif,16,43
Metro_AlDohaAlJadeda,Metro_SouqWaqif,17,44
Metro_AlDohaAlJadeda,Metro_SouqWaqif,18,30
Metro_AlDohaAlJadeda,Metro_SouqWaqif,19,23
Metro_AlDohaAlJadeda,Metro_SouqWaqif,23,7
Metro_AlDohaAlJadeda,Metro_SportCity,0,38
Metro_AlDohaAlJadeda,Metro_SportCity,1,50
Metro_AlDohaAlJadeda,Metro_SportCity,2,51
Metro_AlDohaAlJadeda,Metro_SportCity,3,8
Metro_AlDohaAlJadeda,Metro_SportCity,6,5
Metro_AlDohaAlJadeda,Metro_SportCity,7,9
Metro_AlDohaAlJadeda,Metro_SportCity,8,36
Metro_AlDohaAlJadeda,Metro_SportCity,9,69
Metro_AlDohaAlJadeda,Metro_SportCity,10,67
Metro_AlDohaAlJadeda,Metro_SportCity,11,37
Metro_AlDohaAlJadeda,Metro_SportCity,12,38
Metro_AlDohaAlJadeda,Metro_SportCity,13,33
Metro_AlDohaAlJadeda,Metro_SportCity,14,16
Metro_AlDohaAlJadeda,Metro_SportCity,15,5
Metro_AlDohaAlJadeda,Metro_SportCity,16,9
Metro_AlDohaAlJadeda,Metro_SportCity,17,2
Metro_AlDohaAlJadeda,Metro_SportCity,18,6
Metro_AlDohaAlJadeda,Metro_SportCity,21,3
Metro_AlDohaAlJadeda,Metro_SportCity,22,5
Metro_AlDohaAlJadeda,Metro_SportCity,23,15
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,0,6
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,1,29
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,2,29
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,3,12
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,6,8
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,7,16
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,8,20
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,9,35
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,10,65
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,11,48
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,12,11
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,13,16
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,14,4
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,15,6
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,16,2
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,17,2
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,18,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,19,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,20,5
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,21,2
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,22,4
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,23,8
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,0,11
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,1,1
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,2,17
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,7,20
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,8,11
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,9,24
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,10,2
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,11,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,12,7
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,13,16
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,14,1
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,15,3
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,16,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,19,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,20,3
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,21,2
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,23,20
Metro_AlDohaAlJadeda,Metro_WestBay,0,19
Metro_AlDohaAlJadeda,Metro_WestBay,1,9
Metro_AlDohaAlJadeda,Metro_WestBay,2,12
Metro_AlDohaAlJadeda,Metro_WestBay,6,3
Metro_AlDohaAlJadeda,Metro_WestBay,7,6
Metro_AlDohaAlJadeda,Metro_WestBay,8,34
Metro_AlDohaAlJadeda,Metro_WestBay,9,39
Metro_AlDohaAlJadeda,Metro_WestBay,10,74
Metro_AlDohaAlJadeda,Metro_WestBay,11,74
Metro_AlDohaAlJadeda,Metro_WestBay,12,26
Metro_AlDohaAlJadeda,Metro_WestBay,13,31
Metro_AlDohaAlJadeda,Metro_WestBay,14,35
Metro_AlDohaAlJadeda,Metro_WestBay,15,13
Metro_AlDohaAlJadeda,Metro_WestBay,16,20
Metro_AlDohaAlJadeda,Metro_WestBay,17,6
Metro_AlDohaAlJadeda,Metro_WestBay,18,4
Metro_AlDohaAlJadeda,Metro_WestBay,19,11
Metro_AlDohaAlJadeda,Metro_WestBay,20,6
Metro_AlDohaAlJadeda,Metro_WestBay,21,4
Metro_AlDohaAlJadeda,Metro_WestBay,22,6
Metro_AlDohaAlJadeda,Metro_WestBay,23,24
Metro_AlMansoura,Metro_AlAziziyah,0,75
Metro_AlMansoura,Metro_AlAziziyah,1,120
Metro_AlMansoura,Metro_AlAziziyah,2,131
Metro_AlMansoura,Metro_AlAziziyah,3,15
Metro_AlMansoura,Metro_AlAziziyah,6,13
Metro_AlMansoura,Metro_AlAziziyah,7,25
Metro_AlMansoura,Metro_AlAziziyah,8,81
Metro_AlMansoura,Metro_AlAziziyah,9,188
Metro_AlMansoura,Metro_AlAziziyah,10,230
Metro_AlMansoura,Metro_AlAziziyah,11,217
Metro_AlMansoura,Metro_AlAziziyah,12,160
Metro_AlMansoura,Metro_AlAziziyah,13,191
Metro_AlMansoura,Metro_AlAziziyah,14,71
Metro_AlMansoura,Metro_AlAziziyah,15,69
Metro_AlMansoura,Metro_AlAziziyah,16,55
Metro_AlMansoura,Metro_AlAziziyah,17,22
Metro_AlMansoura,Metro_AlAziziyah,18,44
Metro_AlMansoura,Metro_AlAziziyah,19,38
Metro_AlMansoura,Metro_AlAziziyah,20,31
Metro_AlMansoura,Metro_AlAziziyah,21,27
Metro_AlMansoura,Metro_AlAziziyah,22,18
Metro_AlMansoura,Metro_AlAziziyah,23,34
Metro_AlMansoura,Metro_AlBiddaConcourse,0,21
Metro_AlMansoura,Metro_AlBiddaConcourse,1,8
Metro_AlMansoura,Metro_AlBiddaConcourse,6,14
Metro_AlMansoura,Metro_AlBiddaConcourse,7,28
Metro_AlMansoura,Metro_AlBiddaConcourse,8,73
Metro_AlMansoura,Metro_AlBiddaConcourse,9,109
Metro_AlMansoura,Metro_AlBiddaConcourse,10,146
Metro_AlMansoura,Metro_AlBiddaConcourse,11,112
Metro_AlMansoura,Metro_AlBiddaConcourse,12,109
Metro_AlMansoura,Metro_AlBiddaConcourse,13,145
Metro_AlMansoura,Metro_AlBiddaConcourse,14,58
Metro_AlMansoura,Metro_AlBiddaConcourse,15,43
Metro_AlMansoura,Metro_AlBiddaConcourse,16,34
Metro_AlMansoura,Metro_AlBiddaConcourse,17,31
Metro_AlMansoura,Metro_AlBiddaConcourse,18,26
Metro_AlMansoura,Metro_AlBiddaConcourse,19,21
Metro_AlMansoura,Metro_AlBiddaConcourse,20,25
Metro_AlMansoura,Metro_AlBiddaConcourse,21,8
Metro_AlMansoura,Metro_AlBiddaConcourse,22,1
Metro_AlMansoura,Metro_AlBiddaConcourse,23,1
Metro_AlMansoura,Metro_AlBiddaGreenPlatformNorthBound,21,2
Metro_AlMansoura,Metro_AlBiddaRedAndGreenPlatformNorthBound,21,2
Metro_AlMansoura,Metro_AlBiddaRedPlatformNorthBound,21,18
Metro_AlMansoura,Metro_AlBiddaRedPlatformNorthBound,23,4
Metro_AlMansoura,Metro_AlDohaAlJadeda,0,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,1,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,2,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,6,7
Metro_AlMansoura,Metro_AlDohaAlJadeda,7,10
Metro_AlMansoura,Metro_AlDohaAlJadeda,8,15
Metro_AlMansoura,Metro_AlDohaAlJadeda,9,34
Metro_AlMansoura,Metro_AlDohaAlJadeda,10,50
Metro_AlMansoura,Metro_AlDohaAlJadeda,11,27
Metro_AlMansoura,Metro_AlDohaAlJadeda,12,14
Metro_AlMansoura,Metro_AlDohaAlJadeda,13,27
Metro_AlMansoura,Metro_AlDohaAlJadeda,14,8
Metro_AlMansoura,Metro_AlDohaAlJadeda,15,11
Metro_AlMansoura,Metro_AlDohaAlJadeda,16,5
Metro_AlMansoura,Metro_AlDohaAlJadeda,17,5
Metro_AlMansoura,Metro_AlDohaAlJadeda,18,7
Metro_AlMansoura,Metro_AlDohaAlJadeda,19,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,20,3
Metro_AlMansoura,Metro_AlDohaAlJadeda,21,3
Metro_AlMansoura,Metro_AlDohaAlJadeda,22,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,23,6
Metro_AlMansoura,Metro_AlMatarAlQadeem,0,5
Metro_AlMansoura,Metro_AlMatarAlQadeem,1,10
Metro_AlMansoura,Metro_AlMatarAlQadeem,2,22
Metro_AlMansoura,Metro_AlMatarAlQadeem,3,7
Metro_AlMansoura,Metro_AlMatarAlQadeem,6,7
Metro_AlMansoura,Metro_AlMatarAlQadeem,7,41
Metro_AlMansoura,Metro_AlMatarAlQadeem,8,124
Metro_AlMansoura,Metro_AlMatarAlQadeem,9,141
Metro_AlMansoura,Metro_AlMatarAlQadeem,10,214
Metro_AlMansoura,Metro_AlMatarAlQadeem,11,130
Metro_AlMansoura,Metro_AlMatarAlQadeem,12,157
Metro_AlMansoura,Metro_AlMatarAlQadeem,13,62
Metro_AlMansoura,Metro_AlMatarAlQadeem,14,117
Metro_AlMansoura,Metro_AlMatarAlQadeem,15,57
Metro_AlMansoura,Metro_AlMatarAlQadeem,16,49
Metro_AlMansoura,Metro_AlMatarAlQadeem,17,30
Metro_AlMansoura,Metro_AlMatarAlQadeem,18,53
Metro_AlMansoura,Metro_AlMatarAlQadeem,19,33
Metro_AlMansoura,Metro_AlMatarAlQadeem,20,73
Metro_AlMansoura,Metro_AlMatarAlQadeem,21,40
Metro_AlMansoura,Metro_AlMatarAlQadeem,22,22
Metro_AlMansoura,Metro_AlMatarAlQadeem,23,6
Metro_AlMansoura,Metro_AlMessila,0,48
Metro_AlMansoura,Metro_AlMessila,1,61
Metro_AlMansoura,Metro_AlMessila,2,19
Metro_AlMansoura,Metro_AlMessila,3,8
Metro_AlMansoura,Metro_AlMessila,6,5
Metro_AlMansoura,Metro_AlMessila,7,7
Metro_AlMansoura,Metro_AlMessila,8,18
Metro_AlMansoura,Metro_AlMessila,9,19
Metro_AlMansoura,Metro_AlMessila,10,58
Metro_AlMansoura,Metro_AlMessila,11,76
Metro_AlMansoura,Metro_AlMessila,12,39
Metro_AlMansoura,Metro_AlMessila,13,30
Metro_AlMansoura,Metro_AlMessila,14,12
Metro_AlMansoura,Metro_AlMessila,15,8
Metro_AlMansoura,Metro_AlMessila,16,7
Metro_AlMansoura,Metro_AlMessila,17,8
Metro_AlMansoura,Metro_AlMessila,18,6
Metro_AlMansoura,Metro_AlMessila,19,7
Metro_AlMansoura,Metro_AlMessila,21,9
Metro_AlMansoura,Metro_AlMessila,23,2
Metro_AlMansoura,Metro_AlQassar,0,130
Metro_AlMansoura,Metro_AlQassar,1,105
Metro_AlMansoura,Metro_AlQassar,2,24
Metro_AlMansoura,Metro_AlQassar,3,3
Metro_AlMansoura,Metro_AlQassar,6,23
Metro_AlMansoura,Metro_AlQassar,7,59
Metro_AlMansoura,Metro_AlQassar,8,76
Metro_AlMansoura,Metro_AlQassar,9,81
Metro_AlMansoura,Metro_AlQassar,10,215
Metro_AlMansoura,Metro_AlQassar,11,275
Metro_AlMansoura,Metro_AlQassar,12,364
Metro_AlMansoura,Metro_AlQassar,13,335
Metro_AlMansoura,Metro_AlQassar,14,221
Metro_AlMansoura,Metro_AlQassar,15,173
Metro_AlMansoura,Metro_AlQassar,16,122
Metro_AlMansoura,Metro_AlQassar,17,117
Metro_AlMansoura,Metro_AlQassar,18,136
Metro_AlMansoura,Metro_AlQassar,19,140
Metro_AlMansoura,Metro_AlQassar,20,135
Metro_AlMansoura,Metro_AlQassar,21,76
Metro_AlMansoura,Metro_AlQassar,22,41
Metro_AlMansoura,Metro_AlQassar,23,58
Metro_AlMansoura,Metro_AlRayyanAlQadeem,0,7
Metro_AlMansoura,Metro_AlRayyanAlQadeem,1,25
Metro_AlMansoura,Metro_AlRayyanAlQadeem,2,26
Metro_AlMansoura,Metro_AlRayyanAlQadeem,3,7
Metro_AlMansoura,Metro_AlRayyanAlQadeem,6,1
Metro_AlMansoura,Metro_AlRayyanAlQadeem,7,3
Metro_AlMansoura,Metro_AlRayyanAlQadeem,8,9
Metro_AlMansoura,Metro_AlRayyanAlQadeem,9,36
Metro_AlMansoura,Metro_AlRayyanAlQadeem,10,53
Metro_AlMansoura,Metro_AlRayyanAlQadeem,11,33
Metro_AlMansoura,Metro_AlRayyanAlQadeem,12,16
Metro_AlMansoura,Metro_AlRayyanAlQadeem,13,21
Metro_AlMansoura,Metro_AlRayyanAlQadeem,14,6
Metro_AlMansoura,Metro_AlRayyanAlQadeem,15,3
Metro_AlMansoura,Metro_AlRayyanAlQadeem,16,4
Metro_AlMansoura,Metro_AlRayyanAlQadeem,18,10
Metro_AlMansoura,Metro_AlRayyanAlQadeem,19,4
Metro_AlMansoura,Metro_AlRiffa,0,13
Metro_AlMansoura,Metro_AlRiffa,1,12
Metro_AlMansoura,Metro_AlRiffa,7,2
Metro_AlMansoura,Metro_AlRiffa,8,2
Metro_AlMansoura,Metro_AlRiffa,9,11
Metro_AlMansoura,Metro_AlRiffa,10,9
Metro_AlMansoura,Metro_AlRiffa,11,19
Metro_AlMansoura,Metro_AlRiffa,12,12
Metro_AlMansoura,Metro_AlRiffa,13,22
Metro_AlMansoura,Metro_AlRiffa,14,26
Metro_AlMansoura,Metro_AlRiffa,15,8
Metro_AlMansoura,Metro_AlRiffa,16,11
Metro_AlMansoura,Metro_AlRiffa,17,4
Metro_AlMansoura,Metro_AlRiffa,18,11
Metro_AlMansoura,Metro_AlRiffa,19,6
Metro_AlMansoura,Metro_AlRiffa,20,4
Metro_AlMansoura,Metro_AlRiffa,21,1
Metro_AlMansoura,Metro_AlSadd,0,24
Metro_AlMansoura,Metro_AlSadd,1,12
Metro_AlMansoura,Metro_AlSadd,2,11
Metro_AlMansoura,Metro_AlSadd,3,2
Metro_AlMansoura,Metro_AlSadd,6,3
Metro_AlMansoura,Metro_AlSadd,7,24
Metro_AlMansoura,Metro_AlSadd,8,52
Metro_AlMansoura,Metro_AlSadd,9,103
Metro_AlMansoura,Metro_AlSadd,10,91
Metro_AlMansoura,Metro_AlSadd,11,93
Metro_AlMansoura,Metro_AlSadd,12,70
Metro_AlMansoura,Metro_AlSadd,13,61
Metro_AlMansoura,Metro_AlSadd,14,25
Metro_AlMansoura,Metro_AlSadd,15,20
Metro_AlMansoura,Metro_AlSadd,16,21
Metro_AlMansoura,Metro_AlSadd,17,12
Metro_AlMansoura,Metro_AlSadd,18,15
Metro_AlMansoura,Metro_AlSadd,19,18
Metro_AlMansoura,Metro_AlSadd,20,9
Metro_AlMansoura,Metro_AlSadd,21,8
Metro_AlMansoura,Metro_AlSadd,22,5
Metro_AlMansoura,Metro_AlSadd,23,11
Metro_AlMansoura,Metro_AlShaqab,0,5
Metro_AlMansoura,Metro_AlShaqab,1,1
Metro_AlMansoura,Metro_AlShaqab,2,4
Metro_AlMansoura,Metro_AlShaqab,8,2
Metro_AlMansoura,Metro_AlShaqab,9,14
Metro_AlMansoura,Metro_AlShaqab,10,18
Metro_AlMansoura,Metro_AlShaqab,11,15
Metro_AlMansoura,Metro_AlShaqab,12,18
Metro_AlMansoura,Metro_AlShaqab,13,19
Metro_AlMansoura,Metro_AlShaqab,14,3
Metro_AlMansoura,Metro_AlShaqab,15,2
Metro_AlMansoura,Metro_AlShaqab,16,4
Metro_AlMansoura,Metro_AlShaqab,17,4
Metro_AlMansoura,Metro_AlShaqab,18,4
Metro_AlMansoura,Metro_AlShaqab,19,3
Metro_AlMansoura,Metro_AlSudan,0,32
Metro_AlMansoura,Metro_AlSudan,1,28
Metro_AlMansoura,Metro_AlSudan,2,28
Metro_AlMansoura,Metro_AlSudan,3,15
Metro_AlMansoura,Metro_AlSudan,6,6
Metro_AlMansoura,Metro_AlSudan,7,12
Metro_AlMansoura,Metro_AlSudan,8,9
Metro_AlMansoura,Metro_AlSudan,9,29
Metro_AlMansoura,Metro_AlSudan,10,56
Metro_AlMansoura,Metro_AlSudan,11,50
Metro_AlMansoura,Metro_AlSudan,12,27
Metro_AlMansoura,Metro_AlSudan,13,44
Metro_AlMansoura,Metro_AlSudan,14,11
Metro_AlMansoura,Metro_AlSudan,15,23
Metro_AlMansoura,Metro_AlSudan,16,7
Metro_AlMansoura,Metro_AlSudan,17,5
Metro_AlMansoura,Metro_AlSudan,18,2
Metro_AlMansoura,Metro_AlSudan,19,5
Metro_AlMansoura,Metro_AlSudan,20,2
Metro_AlMansoura,Metro_AlSudan,21,6
Metro_AlMansoura,Metro_AlSudan,22,7
Metro_AlMansoura,Metro_AlSudan,23,9
Metro_AlMansoura,Metro_AlWaabQLM,0,11
Metro_AlMansoura,Metro_AlWaabQLM,1,10
Metro_AlMansoura,Metro_AlWaabQLM,2,15
Metro_AlMansoura,Metro_AlWaabQLM,3,7
Metro_AlMansoura,Metro_AlWaabQLM,6,2
Metro_AlMansoura,Metro_AlWaabQLM,7,2
Metro_AlMansoura,Metro_AlWaabQLM,8,2
Metro_AlMansoura,Metro_AlWaabQLM,9,13
Metro_AlMansoura,Metro_AlWaabQLM,10,10
Metro_AlMansoura,Metro_AlWaabQLM,11,7
Metro_AlMansoura,Metro_AlWaabQLM,12,9
Metro_AlMansoura,Metro_AlWaabQLM,13,4
Metro_AlMansoura,Metro_AlWaabQLM,14,3
Metro_AlMansoura,Metro_AlWaabQLM,15,3
Metro_AlMansoura,Metro_AlWaabQLM,17,2
Metro_AlMansoura,Metro_AlWaabQLM,18,1
Metro_AlMansoura,Metro_AlWaabQLM,19,1
Metro_AlMansoura,Metro_AlWaabQLM,22,2
Metro_AlMansoura,Metro_AlWaabQLM,23,1
Metro_AlMansoura,Metro_AlWakra,0,112
Metro_AlMansoura,Metro_AlWakra,1,148
Metro_AlMansoura,Metro_AlWakra,2,68
Metro_AlMansoura,Metro_AlWakra,3,3
Metro_AlMansoura,Metro_AlWakra,6,26
Metro_AlMansoura,Metro_AlWakra,7,14
Metro_AlMansoura,Metro_AlWakra,8,71
Metro_AlMansoura,Metro_AlWakra,9,222
Metro_AlMansoura,Metro_AlWakra,10,279
Metro_AlMansoura,Metro_AlWakra,11,231
Metro_AlMansoura,Metro_AlWakra,12,377
Metro_AlMansoura,Metro_AlWakra,13,287
Metro_AlMansoura,Metro_AlWakra,14,146
Metro_AlMansoura,Metro_AlWakra,15,100
Metro_AlMansoura,Metro_AlWakra,16,97
Metro_AlMansoura,Metro_AlWakra,17,106
Metro_AlMansoura,Metro_AlWakra,18,92
Metro_AlMansoura,Metro_AlWakra,19,110
Metro_AlMansoura,Metro_AlWakra,20,100
Metro_AlMansoura,Metro_AlWakra,21,75
Metro_AlMansoura,Metro_AlWakra,22,76
Metro_AlMansoura,Metro_AlWakra,23,80
Metro_AlMansoura,Metro_BinMahmoud,0,15
Metro_AlMansoura,Metro_BinMahmoud,1,10
Metro_AlMansoura,Metro_BinMahmoud,2,8
Metro_AlMansoura,Metro_BinMahmoud,3,1
Metro_AlMansoura,Metro_BinMahmoud,6,18
Metro_AlMansoura,Metro_BinMahmoud,7,20
Metro_AlMansoura,Metro_BinMahmoud,8,41
Metro_AlMansoura,Metro_BinMahmoud,9,105
Metro_AlMansoura,Metro_BinMahmoud,10,130
Metro_AlMansoura,Metro_BinMahmoud,11,83
Metro_AlMansoura,Metro_BinMahmoud,12,75
Metro_AlMansoura,Metro_BinMahmoud,13,58
Metro_AlMansoura,Metro_BinMahmoud,14,29
Metro_AlMansoura,Metro_BinMahmoud,15,12
Metro_AlMansoura,Metro_BinMahmoud,16,25
Metro_AlMansoura,Metro_BinMahmoud,17,7
Metro_AlMansoura,Metro_BinMahmoud,18,12
Metro_AlMansoura,Metro_BinMahmoud,19,13
Metro_AlMansoura,Metro_BinMahmoud,20,8
Metro_AlMansoura,Metro_BinMahmoud,21,1
Metro_AlMansoura,Metro_BinMahmoud,22,8
Metro_AlMansoura,Metro_BinMahmoud,23,6
Metro_AlMansoura,Metro_Corniche,0,167
Metro_AlMansoura,Metro_Corniche,1,94
Metro_AlMansoura,Metro_Corniche,2,41
Metro_AlMansoura,Metro_Corniche,3,3
Metro_AlMansoura,Metro_Corniche,6,3
Metro_AlMansoura,Metro_Corniche,7,10
Metro_AlMansoura,Metro_Corniche,8,27
Metro_AlMansoura,Metro_Corniche,9,44
Metro_AlMansoura,Metro_Corniche,10,217
Metro_AlMansoura,Metro_Corniche,11,417
Metro_AlMansoura,Metro_Corniche,12,415
Metro_AlMansoura,Metro_Corniche,13,462
Metro_AlMansoura,Metro_Corniche,14,339
Metro_AlMansoura,Metro_Corniche,15,238
Metro_AlMansoura,Metro_Corniche,16,210
Metro_AlMansoura,Metro_Corniche,17,192
Metro_AlMansoura,Metro_Corniche,18,182
Metro_AlMansoura,Metro_Corniche,19,196
Metro_AlMansoura,Metro_Corniche,20,161
Metro_AlMansoura,Metro_Corniche,21,141
Metro_AlMansoura,Metro_Corniche,22,47
Metro_AlMansoura,Metro_Corniche,23,61
Metro_AlMansoura,Metro_DECC,0,50
Metro_AlMansoura,Metro_DECC,1,31
Metro_AlMansoura,Metro_DECC,2,16
Metro_AlMansoura,Metro_DECC,3,3
Metro_AlMansoura,Metro_DECC,6,14
Metro_AlMansoura,Metro_DECC,7,30
Metro_AlMansoura,Metro_DECC,8,68
Metro_AlMansoura,Metro_DECC,9,93
Metro_AlMansoura,Metro_DECC,10,97
Metro_AlMansoura,Metro_DECC,11,105
Metro_AlMansoura,Metro_DECC,12,84
Metro_AlMansoura,Metro_DECC,13,110
Metro_AlMansoura,Metro_DECC,14,69
Metro_AlMansoura,Metro_DECC,15,64
Metro_AlMansoura,Metro_DECC,16,42
Metro_AlMansoura,Metro_DECC,17,44
Metro_AlMansoura,Metro_DECC,18,39
Metro_AlMansoura,Metro_DECC,19,39
Metro_AlMansoura,Metro_DECC,20,46
Metro_AlMansoura,Metro_DECC,21,35
Metro_AlMansoura,Metro_DECC,22,17
Metro_AlMansoura,Metro_DECC,23,9
Metro_AlMansoura,Metro_EducationCity,0,36
Metro_AlMansoura,Metro_EducationCity,1,31
Metro_AlMansoura,Metro_EducationCity,2,14
Metro_AlMansoura,Metro_EducationCity,3,2
Metro_AlMansoura,Metro_EducationCity,6,2
Metro_AlMansoura,Metro_EducationCity,7,12
Metro_AlMansoura,Metro_EducationCity,8,29
Metro_AlMansoura,Metro_EducationCity,9,53
Metro_AlMansoura,Metro_EducationCity,10,83
Metro_AlMansoura,Metro_EducationCity,11,105
Metro_AlMansoura,Metro_EducationCity,12,60
Metro_AlMansoura,Metro_EducationCity,13,153
Metro_AlMansoura,Metro_EducationCity,14,75
Metro_AlMansoura,Metro_EducationCity,15,43
Metro_AlMansoura,Metro_EducationCity,16,11
Metro_AlMansoura,Metro_EducationCity,17,10
Metro_AlMansoura,Metro_EducationCity,18,4
Metro_AlMansoura,Metro_EducationCity,19,5
Metro_AlMansoura,Metro_EducationCity,20,8
Metro_AlMansoura,Metro_FreeZone,0,44
Metro_AlMansoura,Metro_FreeZone,1,36
Metro_AlMansoura,Metro_FreeZone,2,53
Metro_AlMansoura,Metro_FreeZone,3,11
Metro_AlMansoura,Metro_FreeZone,6,7
Metro_AlMansoura,Metro_FreeZone,7,2
Metro_AlMansoura,Metro_FreeZone,8,19
Metro_AlMansoura,Metro_FreeZone,9,11
Metro_AlMansoura,Metro_FreeZone,10,32
Metro_AlMansoura,Metro_FreeZone,11,66
Metro_AlMansoura,Metro_FreeZone,12,42
Metro_AlMansoura,Metro_FreeZone,13,26
Metro_AlMansoura,Metro_FreeZone,14,18
Metro_AlMansoura,Metro_FreeZone,15,12
Metro_AlMansoura,Metro_FreeZone,16,12
Metro_AlMansoura,Metro_FreeZone,17,16
Metro_AlMansoura,Metro_FreeZone,18,11
Metro_AlMansoura,Metro_FreeZone,19,6
Metro_AlMansoura,Metro_FreeZone,20,5
Metro_AlMansoura,Metro_FreeZone,21,3
Metro_AlMansoura,Metro_FreeZone,22,8
Metro_AlMansoura,Metro_FreeZone,23,14
Metro_AlMansoura,Metro_HamadHospital,1,6
Metro_AlMansoura,Metro_HamadHospital,2,8
Metro_AlMansoura,Metro_HamadHospital,3,1
Metro_AlMansoura,Metro_HamadHospital,6,2
Metro_AlMansoura,Metro_HamadHospital,7,8
Metro_AlMansoura,Metro_HamadHospital,8,5
Metro_AlMansoura,Metro_HamadHospital,9,15
Metro_AlMansoura,Metro_HamadHospital,10,12
Metro_AlMansoura,Metro_HamadHospital,11,13
Metro_AlMansoura,Metro_HamadHospital,12,5
