origin,destination,dayhour,halfhour,quarterhour,value
Metro_AlSudan,Metro_QatarNationalLibrary,14,28,57,2
Metro_AlSudan,Metro_QatarNationalLibrary,14,29,58,6
Metro_AlSudan,Metro_QatarNationalLibrary,14,29,59,3
Metro_AlSudan,Metro_QatarNationalLibrary,15,30,60,4
Metro_AlSudan,Metro_QatarNationalLibrary,15,30,61,4
Metro_AlSudan,Metro_QatarNationalLibrary,15,31,62,12
Metro_AlSudan,Metro_QatarNationalLibrary,15,31,63,7
Metro_AlSudan,Metro_QatarNationalLibrary,16,32,64,10
Metro_AlSudan,Metro_QatarNationalLibrary,16,32,65,5
Metro_AlSudan,Metro_QatarNationalLibrary,16,33,66,1
Metro_AlSudan,Metro_QatarNationalLibrary,16,33,67,1
Metro_AlSudan,Metro_QatarNationalLibrary,17,35,71,2
Metro_AlSudan,Metro_QatarNationalLibrary,18,36,72,1
Metro_AlSudan,Metro_QatarNationalLibrary,18,37,75,1
Metro_AlSudan,Metro_QatarNationalLibrary,19,39,78,5
Metro_AlSudan,Metro_QatarNationalLibrary,20,41,83,1
Metro_AlSudan,Metro_QatarNationalLibrary,22,45,90,1
Metro_AlSudan,Metro_QatarNationalLibrary,23,46,93,1
Metro_AlSudan,Metro_QatarNationalLibrary,23,47,95,1
Metro_AlSudan,Metro_QatarUniversity,0,0,0,148
Metro_AlSudan,Metro_QatarUniversity,0,0,1,21
Metro_AlSudan,Metro_QatarUniversity,0,1,2,45
Metro_AlSudan,Metro_QatarUniversity,0,1,3,6
Metro_AlSudan,Metro_QatarUniversity,1,2,4,18
Metro_AlSudan,Metro_QatarUniversity,1,2,5,29
Metro_AlSudan,Metro_QatarUniversity,1,3,6,8
Metro_AlSudan,Metro_QatarUniversity,1,3,7,4
Metro_AlSudan,Metro_QatarUniversity,2,4,8,2
Metro_AlSudan,Metro_QatarUniversity,2,4,9,3
Metro_AlSudan,Metro_QatarUniversity,2,5,10,4
Metro_AlSudan,Metro_QatarUniversity,2,5,11,4
Metro_AlSudan,Metro_QatarUniversity,3,6,12,1
Metro_AlSudan,Metro_QatarUniversity,7,14,29,4
Metro_AlSudan,Metro_QatarUniversity,7,15,31,2
Metro_AlSudan,Metro_QatarUniversity,8,16,32,5
Metro_AlSudan,Metro_QatarUniversity,8,16,33,1
Metro_AlSudan,Metro_QatarUniversity,8,17,34,2
Metro_AlSudan,Metro_QatarUniversity,8,17,35,2
Metro_AlSudan,Metro_QatarUniversity,9,18,36,2
Metro_AlSudan,Metro_QatarUniversity,9,18,37,1
Metro_AlSudan,Metro_QatarUniversity,9,19,38,1
Metro_AlSudan,Metro_QatarUniversity,9,19,39,2
Metro_AlSudan,Metro_QatarUniversity,10,20,40,5
Metro_AlSudan,Metro_QatarUniversity,10,20,41,3
Metro_AlSudan,Metro_QatarUniversity,10,21,42,1
Metro_AlSudan,Metro_QatarUniversity,10,21,43,1
Metro_AlSudan,Metro_QatarUniversity,11,22,44,6
Metro_AlSudan,Metro_QatarUniversity,11,22,45,2
Metro_AlSudan,Metro_QatarUniversity,11,23,46,7
Metro_AlSudan,Metro_QatarUniversity,11,23,47,5
Metro_AlSudan,Metro_QatarUniversity,12,24,48,16
Metro_AlSudan,Metro_QatarUniversity,12,24,49,14
Metro_AlSudan,Metro_QatarUniversity,12,25,50,16
Metro_AlSudan,Metro_QatarUniversity,12,25,51,16
Metro_AlSudan,Metro_QatarUniversity,13,26,52,10
Metro_AlSudan,Metro_QatarUniversity,13,26,53,8
Metro_AlSudan,Metro_QatarUniversity,13,27,54,20
Metro_AlSudan,Metro_QatarUniversity,13,27,55,4
Metro_AlSudan,Metro_QatarUniversity,14,28,56,15
Metro_AlSudan,Metro_QatarUniversity,14,28,57,12
Metro_AlSudan,Metro_QatarUniversity,14,29,58,9
Metro_AlSudan,Metro_QatarUniversity,14,29,59,24
Metro_AlSudan,Metro_QatarUniversity,15,30,60,19
Metro_AlSudan,Metro_QatarUniversity,15,30,61,11
Metro_AlSudan,Metro_QatarUniversity,15,31,62,29
Metro_AlSudan,Metro_QatarUniversity,15,31,63,15
Metro_AlSudan,Metro_QatarUniversity,16,32,64,23
Metro_AlSudan,Metro_QatarUniversity,16,32,65,34
Metro_AlSudan,Metro_QatarUniversity,16,33,66,15
Metro_AlSudan,Metro_QatarUniversity,16,33,67,16
Metro_AlSudan,Metro_QatarUniversity,17,34,68,7
Metro_AlSudan,Metro_QatarUniversity,17,34,69,3
Metro_AlSudan,Metro_QatarUniversity,17,35,70,5
Metro_AlSudan,Metro_QatarUniversity,17,35,71,8
Metro_AlSudan,Metro_QatarUniversity,18,36,72,4
Metro_AlSudan,Metro_QatarUniversity,18,36,73,5
Metro_AlSudan,Metro_QatarUniversity,18,37,74,10
Metro_AlSudan,Metro_QatarUniversity,18,37,75,12
Metro_AlSudan,Metro_QatarUniversity,19,38,76,9
Metro_AlSudan,Metro_QatarUniversity,19,38,77,3
Metro_AlSudan,Metro_QatarUniversity,19,39,78,9
Metro_AlSudan,Metro_QatarUniversity,19,39,79,9
Metro_AlSudan,Metro_QatarUniversity,20,40,80,10
Metro_AlSudan,Metro_QatarUniversity,20,40,81,6
Metro_AlSudan,Metro_QatarUniversity,20,41,82,5
Metro_AlSudan,Metro_QatarUniversity,20,41,83,3
Metro_AlSudan,Metro_QatarUniversity,21,42,84,2
Metro_AlSudan,Metro_QatarUniversity,21,42,85,3
Metro_AlSudan,Metro_QatarUniversity,21,43,86,7
Metro_AlSudan,Metro_QatarUniversity,21,43,87,8
Metro_AlSudan,Metro_QatarUniversity,22,44,88,6
Metro_AlSudan,Metro_QatarUniversity,22,44,89,4
Metro_AlSudan,Metro_QatarUniversity,22,45,90,8
Metro_AlSudan,Metro_QatarUniversity,22,45,91,12
Metro_AlSudan,Metro_QatarUniversity,23,46,92,1
Metro_AlSudan,Metro_QatarUniversity,23,46,93,3
Metro_AlSudan,Metro_QatarUniversity,23,47,95,26
Metro_AlSudan,Metro_RasBuAbboud,0,0,0,96
Metro_AlSudan,Metro_RasBuAbboud,0,1,2,1
Metro_AlSudan,Metro_RasBuAbboud,0,1,3,1
Metro_AlSudan,Metro_RasBuAbboud,1,3,6,1
Metro_AlSudan,Metro_RasBuAbboud,8,17,34,1
Metro_AlSudan,Metro_RasBuAbboud,9,18,36,1
Metro_AlSudan,Metro_RasBuAbboud,10,20,41,1
Metro_AlSudan,Metro_RasBuAbboud,10,21,42,1
Metro_AlSudan,Metro_RasBuAbboud,10,21,43,8
Metro_AlSudan,Metro_RasBuAbboud,11,22,44,1
Metro_AlSudan,Metro_RasBuAbboud,11,22,45,6
Metro_AlSudan,Metro_RasBuAbboud,11,23,46,10
Metro_AlSudan,Metro_RasBuAbboud,11,23,47,17
Metro_AlSudan,Metro_RasBuAbboud,12,24,48,10
Metro_AlSudan,Metro_RasBuAbboud,12,24,49,30
Metro_AlSudan,Metro_RasBuAbboud,12,25,50,15
Metro_AlSudan,Metro_RasBuAbboud,12,25,51,14
Metro_AlSudan,Metro_RasBuAbboud,13,26,52,11
Metro_AlSudan,Metro_RasBuAbboud,13,26,53,30
Metro_AlSudan,Metro_RasBuAbboud,13,27,54,23
Metro_AlSudan,Metro_RasBuAbboud,13,27,55,13
Metro_AlSudan,Metro_RasBuAbboud,14,28,56,14
Metro_AlSudan,Metro_RasBuAbboud,14,28,57,27
Metro_AlSudan,Metro_RasBuAbboud,14,29,58,22
Metro_AlSudan,Metro_RasBuAbboud,14,29,59,14
Metro_AlSudan,Metro_RasBuAbboud,15,30,60,17
Metro_AlSudan,Metro_RasBuAbboud,15,30,61,14
Metro_AlSudan,Metro_RasBuAbboud,15,31,62,16
Metro_AlSudan,Metro_RasBuAbboud,15,31,63,11
Metro_AlSudan,Metro_RasBuAbboud,16,32,64,19
Metro_AlSudan,Metro_RasBuAbboud,16,32,65,32
Metro_AlSudan,Metro_RasBuAbboud,16,33,66,146
Metro_AlSudan,Metro_RasBuAbboud,16,33,67,1
Metro_AlSudan,Metro_RasBuAbboud,17,34,68,17
Metro_AlSudan,Metro_RasBuAbboud,17,34,69,159
Metro_AlSudan,Metro_RasBuAbboud,17,35,70,5
Metro_AlSudan,Metro_RasBuAbboud,17,35,71,1
Metro_AlSudan,Metro_RasBuAbboud,18,36,73,2
Metro_AlSudan,Metro_RasBuAbboud,18,37,74,16
Metro_AlSudan,Metro_RasBuAbboud,18,37,75,13
Metro_AlSudan,Metro_RasBuAbboud,19,38,76,10
Metro_AlSudan,Metro_RasBuAbboud,19,39,78,3
Metro_AlSudan,Metro_RasBuAbboud,23,47,95,24
Metro_AlSudan,Metro_RasBuFontas,0,0,0,1
Metro_AlSudan,Metro_RasBuFontas,2,5,11,1
Metro_AlSudan,Metro_RasBuFontas,3,7,14,1
Metro_AlSudan,Metro_RasBuFontas,6,12,24,1
Metro_AlSudan,Metro_RasBuFontas,7,14,28,2
Metro_AlSudan,Metro_RasBuFontas,7,15,30,1
Metro_AlSudan,Metro_RasBuFontas,8,16,33,5
Metro_AlSudan,Metro_RasBuFontas,8,17,34,1
Metro_AlSudan,Metro_RasBuFontas,9,18,36,1
Metro_AlSudan,Metro_RasBuFontas,9,19,38,3
Metro_AlSudan,Metro_RasBuFontas,9,19,39,3
Metro_AlSudan,Metro_RasBuFontas,10,20,41,1
Metro_AlSudan,Metro_RasBuFontas,10,21,42,4
Metro_AlSudan,Metro_RasBuFontas,11,23,47,1
Metro_AlSudan,Metro_RasBuFontas,12,25,51,2
Metro_AlSudan,Metro_RasBuFontas,13,26,52,3
Metro_AlSudan,Metro_RasBuFontas,13,27,55,2
Metro_AlSudan,Metro_RasBuFontas,14,29,59,1
Metro_AlSudan,Metro_RasBuFontas,15,30,60,3
Metro_AlSudan,Metro_RasBuFontas,15,30,61,1
Metro_AlSudan,Metro_RasBuFontas,16,32,64,2
Metro_AlSudan,Metro_RasBuFontas,16,32,65,1
Metro_AlSudan,Metro_RasBuFontas,18,36,73,4
Metro_AlSudan,Metro_RasBuFontas,21,42,85,1
Metro_AlSudan,Metro_RasBuFontas,21,43,86,1
Metro_AlSudan,Metro_RasBuFontas,21,43,87,1
Metro_AlSudan,Metro_RasBuFontas,22,44,89,1
Metro_AlSudan,Metro_RasBuFontas,23,47,94,5
Metro_AlSudan,Metro_SouqWaqif,0,0,0,402
Metro_AlSudan,Metro_SouqWaqif,0,0,1,10
Metro_AlSudan,Metro_SouqWaqif,0,1,2,14
Metro_AlSudan,Metro_SouqWaqif,0,1,3,8
Metro_AlSudan,Metro_SouqWaqif,1,2,4,12
Metro_AlSudan,Metro_SouqWaqif,1,2,5,8
Metro_AlSudan,Metro_SouqWaqif,1,3,6,5
Metro_AlSudan,Metro_SouqWaqif,1,3,7,7
Metro_AlSudan,Metro_SouqWaqif,2,4,8,9
Metro_AlSudan,Metro_SouqWaqif,2,4,9,5
Metro_AlSudan,Metro_SouqWaqif,2,5,10,1
Metro_AlSudan,Metro_SouqWaqif,2,5,11,1
Metro_AlSudan,Metro_SouqWaqif,3,6,12,5
Metro_AlSudan,Metro_SouqWaqif,3,6,13,4
Metro_AlSudan,Metro_SouqWaqif,3,7,14,4
Metro_AlSudan,Metro_SouqWaqif,3,7,15,2
Metro_AlSudan,Metro_SouqWaqif,4,8,16,8
Metro_AlSudan,Metro_SouqWaqif,4,8,17,16
Metro_AlSudan,Metro_SouqWaqif,6,12,24,1
Metro_AlSudan,Metro_SouqWaqif,6,12,25,2
Metro_AlSudan,Metro_SouqWaqif,6,13,26,4
Metro_AlSudan,Metro_SouqWaqif,6,13,27,8
Metro_AlSudan,Metro_SouqWaqif,7,14,28,10
Metro_AlSudan,Metro_SouqWaqif,7,14,29,18
Metro_AlSudan,Metro_SouqWaqif,7,15,30,10
Metro_AlSudan,Metro_SouqWaqif,7,15,31,9
Metro_AlSudan,Metro_SouqWaqif,8,16,32,20
Metro_AlSudan,Metro_SouqWaqif,8,16,33,23
Metro_AlSudan,Metro_SouqWaqif,8,17,34,29
Metro_AlSudan,Metro_SouqWaqif,8,17,35,40
Metro_AlSudan,Metro_SouqWaqif,9,18,36,38
Metro_AlSudan,Metro_SouqWaqif,9,18,37,37
Metro_AlSudan,Metro_SouqWaqif,9,19,38,46
Metro_AlSudan,Metro_SouqWaqif,9,19,39,42
Metro_AlSudan,Metro_SouqWaqif,10,20,40,57
Metro_AlSudan,Metro_SouqWaqif,10,20,41,80
Metro_AlSudan,Metro_SouqWaqif,10,21,42,110
Metro_AlSudan,Metro_SouqWaqif,10,21,43,93
Metro_AlSudan,Metro_SouqWaqif,11,22,44,112
Metro_AlSudan,Metro_SouqWaqif,11,22,45,140
Metro_AlSudan,Metro_SouqWaqif,11,23,46,135
Metro_AlSudan,Metro_SouqWaqif,11,23,47,113
Metro_AlSudan,Metro_SouqWaqif,12,24,48,141
Metro_AlSudan,Metro_SouqWaqif,12,24,49,180
Metro_AlSudan,Metro_SouqWaqif,12,25,50,164
Metro_AlSudan,Metro_SouqWaqif,12,25,51,143
Metro_AlSudan,Metro_SouqWaqif,13,26,52,124
Metro_AlSudan,Metro_SouqWaqif,13,26,53,157
Metro_AlSudan,Metro_SouqWaqif,13,27,54,161
Metro_AlSudan,Metro_SouqWaqif,13,27,55,119
Metro_AlSudan,Metro_SouqWaqif,14,28,56,161
Metro_AlSudan,Metro_SouqWaqif,14,28,57,137
Metro_AlSudan,Metro_SouqWaqif,14,29,58,135
Metro_AlSudan,Metro_SouqWaqif,14,29,59,138
Metro_AlSudan,Metro_SouqWaqif,15,30,60,150
Metro_AlSudan,Metro_SouqWaqif,15,30,61,162
Metro_AlSudan,Metro_SouqWaqif,15,31,62,136
Metro_AlSudan,Metro_SouqWaqif,15,31,63,169
Metro_AlSudan,Metro_SouqWaqif,16,32,64,174
Metro_AlSudan,Metro_SouqWaqif,16,32,65,167
Metro_AlSudan,Metro_SouqWaqif,16,33,66,67
Metro_AlSudan,Metro_SouqWaqif,16,33,67,49
Metro_AlSudan,Metro_SouqWaqif,17,34,68,51
Metro_AlSudan,Metro_SouqWaqif,17,34,69,30
Metro_AlSudan,Metro_SouqWaqif,17,35,70,26
Metro_AlSudan,Metro_SouqWaqif,17,35,71,45
Metro_AlSudan,Metro_SouqWaqif,18,36,72,25
Metro_AlSudan,Metro_SouqWaqif,18,36,73,35
Metro_AlSudan,Metro_SouqWaqif,18,37,74,56
Metro_AlSudan,Metro_SouqWaqif,18,37,75,52
Metro_AlSudan,Metro_SouqWaqif,19,38,76,59
Metro_AlSudan,Metro_SouqWaqif,19,38,77,57
Metro_AlSudan,Metro_SouqWaqif,19,39,78,30
Metro_AlSudan,Metro_SouqWaqif,19,39,79,20
Metro_AlSudan,Metro_SouqWaqif,20,40,80,10
Metro_AlSudan,Metro_SouqWaqif,20,40,81,3
Metro_AlSudan,Metro_SouqWaqif,23,47,95,93
Metro_AlSudan,Metro_SportCity,0,0,0,24
Metro_AlSudan,Metro_SportCity,0,0,1,4
Metro_AlSudan,Metro_SportCity,0,1,2,8
Metro_AlSudan,Metro_SportCity,0,1,3,4
Metro_AlSudan,Metro_SportCity,1,2,4,4
Metro_AlSudan,Metro_SportCity,1,2,5,5
Metro_AlSudan,Metro_SportCity,1,3,6,7
Metro_AlSudan,Metro_SportCity,1,3,7,1
Metro_AlSudan,Metro_SportCity,2,4,8,2
Metro_AlSudan,Metro_SportCity,2,4,9,9
Metro_AlSudan,Metro_SportCity,2,5,10,6
Metro_AlSudan,Metro_SportCity,2,5,11,4
Metro_AlSudan,Metro_SportCity,3,6,12,10
Metro_AlSudan,Metro_SportCity,3,7,14,3
Metro_AlSudan,Metro_SportCity,6,13,26,1
Metro_AlSudan,Metro_SportCity,6,13,27,1
Metro_AlSudan,Metro_SportCity,7,14,28,3
Metro_AlSudan,Metro_SportCity,7,14,29,3
Metro_AlSudan,Metro_SportCity,7,15,30,1
Metro_AlSudan,Metro_SportCity,7,15,31,1
Metro_AlSudan,Metro_SportCity,8,16,32,1
Metro_AlSudan,Metro_SportCity,8,16,33,5
Metro_AlSudan,Metro_SportCity,8,17,34,4
Metro_AlSudan,Metro_SportCity,8,17,35,6
Metro_AlSudan,Metro_SportCity,9,18,36,10
Metro_AlSudan,Metro_SportCity,9,18,37,3
Metro_AlSudan,Metro_SportCity,9,19,38,3
Metro_AlSudan,Metro_SportCity,9,19,39,4
Metro_AlSudan,Metro_SportCity,10,20,40,9
Metro_AlSudan,Metro_SportCity,10,20,41,7
Metro_AlSudan,Metro_SportCity,10,21,42,11
Metro_AlSudan,Metro_SportCity,10,21,43,6
Metro_AlSudan,Metro_SportCity,11,22,44,4
Metro_AlSudan,Metro_SportCity,11,22,45,9
Metro_AlSudan,Metro_SportCity,11,23,46,8
Metro_AlSudan,Metro_SportCity,11,23,47,5
Metro_AlSudan,Metro_SportCity,12,24,48,12
Metro_AlSudan,Metro_SportCity,12,24,49,15
Metro_AlSudan,Metro_SportCity,12,25,50,5
Metro_AlSudan,Metro_SportCity,12,25,51,11
Metro_AlSudan,Metro_SportCity,13,26,52,11
Metro_AlSudan,Metro_SportCity,13,26,53,7
Metro_AlSudan,Metro_SportCity,13,27,54,8
Metro_AlSudan,Metro_SportCity,13,27,55,3
Metro_AlSudan,Metro_SportCity,14,28,56,12
Metro_AlSudan,Metro_SportCity,14,28,57,4
Metro_AlSudan,Metro_SportCity,14,29,58,4
Metro_AlSudan,Metro_SportCity,14,29,59,3
Metro_AlSudan,Metro_SportCity,15,30,60,3
Metro_AlSudan,Metro_SportCity,15,30,61,2
Metro_AlSudan,Metro_SportCity,15,31,62,3
Metro_AlSudan,Metro_SportCity,15,31,63,3
Metro_AlSudan,Metro_SportCity,16,32,64,1
Metro_AlSudan,Metro_SportCity,16,32,65,3
Metro_AlSudan,Metro_SportCity,16,33,67,1
Metro_AlSudan,Metro_SportCity,17,35,70,4
Metro_AlSudan,Metro_SportCity,17,35,71,1
Metro_AlSudan,Metro_SportCity,18,36,72,3
Metro_AlSudan,Metro_SportCity,18,36,73,1
Metro_AlSudan,Metro_SportCity,18,37,74,1
Metro_AlSudan,Metro_SportCity,18,37,75,2
Metro_AlSudan,Metro_SportCity,19,38,76,1
Metro_AlSudan,Metro_SportCity,19,38,77,1
Metro_AlSudan,Metro_SportCity,19,39,79,4
Metro_AlSudan,Metro_SportCity,22,45,91,1
Metro_AlSudan,Metro_SportCity,23,46,92,1
Metro_AlSudan,Metro_SportCity,23,46,93,3
Metro_AlSudan,Metro_SportCity,23,47,94,2
Metro_AlSudan,Metro_SportCity,23,47,95,67
Metro_AlSudan,Metro_TheWhitePalace,2,4,8,1
Metro_AlSudan,Metro_TheWhitePalace,10,20,40,1
Metro_AlSudan,Metro_TheWhitePalace,11,22,45,1
Metro_AlSudan,Metro_TheWhitePalace,11,23,46,1
Metro_AlSudan,Metro_TheWhitePalace,12,24,48,1
Metro_AlSudan,Metro_TheWhitePalace,12,24,49,5
Metro_AlSudan,Metro_TheWhitePalace,12,25,50,1
Metro_AlSudan,Metro_TheWhitePalace,13,26,52,1
Metro_AlSudan,Metro_TheWhitePalace,13,26,53,1
Metro_AlSudan,Metro_TheWhitePalace,14,28,56,1
Metro_AlSudan,Metro_TheWhitePalace,15,30,60,5
Metro_AlSudan,Metro_TheWhitePalace,17,34,69,1
Metro_AlSudan,Metro_TheWhitePalace,19,38,76,3
Metro_AlSudan,Metro_UmmGhuwailina,0,0,0,12
Metro_AlSudan,Metro_UmmGhuwailina,0,0,1,4
Metro_AlSudan,Metro_UmmGhuwailina,1,3,7,1
Metro_AlSudan,Metro_UmmGhuwailina,2,4,8,2
Metro_AlSudan,Metro_UmmGhuwailina,2,4,9,1
Metro_AlSudan,Metro_UmmGhuwailina,2,5,10,1
Metro_AlSudan,Metro_UmmGhuwailina,3,7,15,3
Metro_AlSudan,Metro_UmmGhuwailina,6,13,27,1
Metro_AlSudan,Metro_UmmGhuwailina,7,14,28,1
Metro_AlSudan,Metro_UmmGhuwailina,7,14,29,2
Metro_AlSudan,Metro_UmmGhuwailina,7,15,30,1
Metro_AlSudan,Metro_UmmGhuwailina,7,15,31,1
Metro_AlSudan,Metro_UmmGhuwailina,8,16,32,3
Metro_AlSudan,Metro_UmmGhuwailina,8,16,33,1
Metro_AlSudan,Metro_UmmGhuwailina,8,17,34,4
Metro_AlSudan,Metro_UmmGhuwailina,8,17,35,1
Metro_AlSudan,Metro_UmmGhuwailina,9,18,37,5
Metro_AlSudan,Metro_UmmGhuwailina,9,19,39,2
Metro_AlSudan,Metro_UmmGhuwailina,10,20,40,1
Metro_AlSudan,Metro_UmmGhuwailina,10,21,42,2
Metro_AlSudan,Metro_UmmGhuwailina,10,21,43,3
Metro_AlSudan,Metro_UmmGhuwailina,11,22,44,2
Metro_AlSudan,Metro_UmmGhuwailina,11,22,45,8
Metro_AlSudan,Metro_UmmGhuwailina,11,23,46,2
Metro_AlSudan,Metro_UmmGhuwailina,11,23,47,1
Metro_AlSudan,Metro_UmmGhuwailina,12,24,48,2
Metro_AlSudan,Metro_UmmGhuwailina,12,25,50,2
Metro_AlSudan,Metro_UmmGhuwailina,12,25,51,7
Metro_AlSudan,Metro_UmmGhuwailina,13,26,53,3
Metro_AlSudan,Metro_UmmGhuwailina,13,27,54,2
Metro_AlSudan,Metro_UmmGhuwailina,13,27,55,2
Metro_AlSudan,Metro_UmmGhuwailina,14,28,56,3
Metro_AlSudan,Metro_UmmGhuwailina,14,28,57,1
Metro_AlSudan,Metro_UmmGhuwailina,14,29,58,3
Metro_AlSudan,Metro_UmmGhuwailina,14,29,59,2
Metro_AlSudan,Metro_UmmGhuwailina,15,30,60,2
Metro_AlSudan,Metro_UmmGhuwailina,15,30,61,1
Metro_AlSudan,Metro_UmmGhuwailina,15,31,62,5
Metro_AlSudan,Metro_UmmGhuwailina,15,31,63,2
Metro_AlSudan,Metro_UmmGhuwailina,16,32,64,2
Metro_AlSudan,Metro_UmmGhuwailina,17,34,68,6
Metro_AlSudan,Metro_UmmGhuwailina,17,34,69,4
Metro_AlSudan,Metro_UmmGhuwailina,17,35,71,1
Metro_AlSudan,Metro_UmmGhuwailina,18,36,72,1
Metro_AlSudan,Metro_UmmGhuwailina,19,39,78,1
Metro_AlSudan,Metro_UmmGhuwailina,20,40,80,2
Metro_AlSudan,Metro_UmmGhuwailina,20,41,83,2
Metro_AlSudan,Metro_UmmGhuwailina,21,42,85,2
Metro_AlSudan,Metro_UmmGhuwailina,22,44,88,4
Metro_AlSudan,Metro_UmmGhuwailina,23,46,92,3
Metro_AlSudan,Metro_UmmGhuwailina,23,46,93,6
Metro_AlSudan,Metro_UmmGhuwailina,23,47,94,5
Metro_AlSudan,Metro_UmmGhuwailina,23,47,95,3
Metro_AlSudan,Metro_WestBay,0,0,0,9
Metro_AlSudan,Metro_WestBay,0,0,1,3
Metro_AlSudan,Metro_WestBay,0,1,2,1
Metro_AlSudan,Metro_WestBay,0,1,3,1
Metro_AlSudan,Metro_WestBay,1,2,4,1
Metro_AlSudan,Metro_WestBay,1,3,6,1
Metro_AlSudan,Metro_WestBay,1,3,7,2
Metro_AlSudan,Metro_WestBay,2,4,9,1
Metro_AlSudan,Metro_WestBay,7,14,28,1
Metro_AlSudan,Metro_WestBay,8,16,32,1
Metro_AlSudan,Metro_WestBay,8,17,34,1
Metro_AlSudan,Metro_WestBay,8,17,35,2
Metro_AlSudan,Metro_WestBay,9,18,36,4
Metro_AlSudan,Metro_WestBay,9,18,37,3
Metro_AlSudan,Metro_WestBay,9,19,38,4
Metro_AlSudan,Metro_WestBay,10,20,40,8
Metro_AlSudan,Metro_WestBay,10,20,41,8
Metro_AlSudan,Metro_WestBay,10,21,42,9
Metro_AlSudan,Metro_WestBay,10,21,43,11
Metro_AlSudan,Metro_WestBay,11,22,44,4
Metro_AlSudan,Metro_WestBay,11,22,45,5
Metro_AlSudan,Metro_WestBay,11,23,46,13
Metro_AlSudan,Metro_WestBay,11,23,47,14
Metro_AlSudan,Metro_WestBay,12,24,48,4
Metro_AlSudan,Metro_WestBay,12,24,49,2
Metro_AlSudan,Metro_WestBay,12,25,50,11
Metro_AlSudan,Metro_WestBay,12,25,51,12
Metro_AlSudan,Metro_WestBay,13,26,52,2
Metro_AlSudan,Metro_WestBay,13,26,53,8
Metro_AlSudan,Metro_WestBay,13,27,54,7
Metro_AlSudan,Metro_WestBay,13,27,55,12
Metro_AlSudan,Metro_WestBay,14,28,56,9
Metro_AlSudan,Metro_WestBay,14,28,57,5
Metro_AlSudan,Metro_WestBay,14,29,58,11
Metro_AlSudan,Metro_WestBay,14,29,59,10
Metro_AlSudan,Metro_WestBay,15,30,60,3
Metro_AlSudan,Metro_WestBay,15,30,61,4
Metro_AlSudan,Metro_WestBay,15,31,62,3
Metro_AlSudan,Metro_WestBay,15,31,63,1
Metro_AlSudan,Metro_WestBay,16,32,64,2
Metro_AlSudan,Metro_WestBay,16,32,65,2
Metro_AlSudan,Metro_WestBay,18,36,73,3
Metro_AlSudan,Metro_WestBay,18,37,75,1
Metro_AlSudan,Metro_WestBay,19,38,76,1
Metro_AlSudan,Metro_WestBay,19,39,79,1
Metro_AlSudan,Metro_WestBay,22,44,88,1
Metro_AlSudan,Metro_WestBay,22,45,91,1
Metro_AlSudan,Metro_WestBay,23,46,92,1
Metro_AlWaabQLM,Metro_AlAziziyah,0,0,0,57
Metro_AlWaabQLM,Metro_AlAziziyah,0,1,3,1
Metro_AlWaabQLM,Metro_AlAziziyah,1,2,4,1
Metro_AlWaabQLM,Metro_AlAziziyah,1,3,7,1
Metro_AlWaabQLM,Metro_AlAziziyah,6,13,26,1
Metro_AlWaabQLM,Metro_AlAziziyah,7,14,29,2
Metro_AlWaabQLM,Metro_AlAziziyah,7,15,31,1
Metro_AlWaabQLM,Metro_AlAziziyah,8,17,34,2
Metro_AlWaabQLM,Metro_AlAziziyah,8,17,35,8
Metro_AlWaabQLM,Metro_AlAziziyah,9,18,37,4
Metro_AlWaabQLM,Metro_AlAziziyah,9,19,38,2
Metro_AlWaabQLM,Metro_AlAziziyah,9,19,39,1
Metro_AlWaabQLM,Metro_AlAziziyah,10,20,40,5
Metro_AlWaabQLM,Metro_AlAziziyah,10,20,41,6
Metro_AlWaabQLM,Metro_AlAziziyah,10,21,43,3
Metro_AlWaabQLM,Metro_AlAziziyah,11,22,45,8
Metro_AlWaabQLM,Metro_AlAziziyah,11,23,46,3
Metro_AlWaabQLM,Metro_AlAziziyah,11,23,47,4
Metro_AlWaabQLM,Metro_AlAziziyah,12,24,48,5
Metro_AlWaabQLM,Metro_AlAziziyah,12,24,49,5
Metro_AlWaabQLM,Metro_AlAziziyah,12,25,50,7
Metro_AlWaabQLM,Metro_AlAziziyah,12,25,51,9
Metro_AlWaabQLM,Metro_AlAziziyah,13,26,52,2
Metro_AlWaabQLM,Metro_AlAziziyah,13,26,53,3
Metro_AlWaabQLM,Metro_AlAziziyah,13,27,54,12
Metro_AlWaabQLM,Metro_AlAziziyah,13,27,55,2
Metro_AlWaabQLM,Metro_AlAziziyah,14,28,56,2
Metro_AlWaabQLM,Metro_AlAziziyah,14,28,57,6
Metro_AlWaabQLM,Metro_AlAziziyah,15,30,60,2
Metro_AlWaabQLM,Metro_AlAziziyah,15,30,61,1
Metro_AlWaabQLM,Metro_AlAziziyah,15,31,62,4
Metro_AlWaabQLM,Metro_AlAziziyah,15,31,63,1
Metro_AlWaabQLM,Metro_AlAziziyah,16,32,64,1
Metro_AlWaabQLM,Metro_AlAziziyah,16,33,66,4
Metro_AlWaabQLM,Metro_AlAziziyah,16,33,67,4
Metro_AlWaabQLM,Metro_AlAziziyah,17,34,68,2
Metro_AlWaabQLM,Metro_AlAziziyah,18,36,72,1
Metro_AlWaabQLM,Metro_AlAziziyah,18,36,73,1
