origin,destination,dayhour,halfhour,value
Metro_AlMessila,Metro_AlAziziyah,12,25,17
Metro_AlMessila,Metro_AlAziziyah,13,26,16
Metro_AlMessila,Metro_AlAziziyah,13,27,3
Metro_AlMessila,Metro_AlAziziyah,14,28,11
Metro_AlMessila,Metro_AlAziziyah,14,29,12
Metro_AlMessila,Metro_AlAziziyah,15,30,11
Metro_AlMessila,Metro_AlAziziyah,15,31,8
Metro_AlMessila,Metro_AlAziziyah,16,32,4
Metro_AlMessila,Metro_AlAziziyah,16,33,2
Metro_AlMessila,Metro_AlAziziyah,17,34,2
Metro_AlMessila,Metro_AlAziziyah,17,35,5
Metro_AlMessila,Metro_AlAziziyah,18,36,2
Metro_AlMessila,Metro_AlAziziyah,19,38,1
Metro_AlMessila,Metro_AlAziziyah,20,40,4
Metro_AlMessila,Metro_AlAziziyah,21,43,2
Metro_AlMessila,Metro_AlAziziyah,22,45,1
Metro_AlMessila,Metro_AlAziziyah,23,47,1
Metro_AlMessila,Metro_AlBiddaConcourse,0,0,19
Metro_AlMessila,Metro_AlBiddaConcourse,0,1,27
Metro_AlMessila,Metro_AlBiddaConcourse,1,2,24
Metro_AlMessila,Metro_AlBiddaConcourse,1,3,12
Metro_AlMessila,Metro_AlBiddaConcourse,2,4,11
Metro_AlMessila,Metro_AlBiddaConcourse,2,5,3
Metro_AlMessila,Metro_AlBiddaConcourse,3,6,1
Metro_AlMessila,Metro_AlBiddaConcourse,6,12,3
Metro_AlMessila,Metro_AlBiddaConcourse,6,13,3
Metro_AlMessila,Metro_AlBiddaConcourse,7,14,9
Metro_AlMessila,Metro_AlBiddaConcourse,7,15,12
Metro_AlMessila,Metro_AlBiddaConcourse,8,16,10
Metro_AlMessila,Metro_AlBiddaConcourse,8,17,68
Metro_AlMessila,Metro_AlBiddaConcourse,9,18,32
Metro_AlMessila,Metro_AlBiddaConcourse,9,19,86
Metro_AlMessila,Metro_AlBiddaConcourse,10,20,88
Metro_AlMessila,Metro_AlBiddaConcourse,10,21,112
Metro_AlMessila,Metro_AlBiddaConcourse,11,22,79
Metro_AlMessila,Metro_AlBiddaConcourse,11,23,68
Metro_AlMessila,Metro_AlBiddaConcourse,12,24,49
Metro_AlMessila,Metro_AlBiddaConcourse,12,25,78
Metro_AlMessila,Metro_AlBiddaConcourse,13,26,95
Metro_AlMessila,Metro_AlBiddaConcourse,13,27,28
Metro_AlMessila,Metro_AlBiddaConcourse,14,28,49
Metro_AlMessila,Metro_AlBiddaConcourse,14,29,51
Metro_AlMessila,Metro_AlBiddaConcourse,15,30,49
Metro_AlMessila,Metro_AlBiddaConcourse,15,31,35
Metro_AlMessila,Metro_AlBiddaConcourse,16,32,84
Metro_AlMessila,Metro_AlBiddaConcourse,16,33,48
Metro_AlMessila,Metro_AlBiddaConcourse,17,34,25
Metro_AlMessila,Metro_AlBiddaConcourse,17,35,43
Metro_AlMessila,Metro_AlBiddaConcourse,18,36,20
Metro_AlMessila,Metro_AlBiddaConcourse,18,37,5
Metro_AlMessila,Metro_AlBiddaConcourse,19,38,9
Metro_AlMessila,Metro_AlBiddaConcourse,19,39,3
Metro_AlMessila,Metro_AlBiddaConcourse,20,40,12
Metro_AlMessila,Metro_AlBiddaConcourse,20,41,23
Metro_AlMessila,Metro_AlBiddaConcourse,21,42,50
Metro_AlMessila,Metro_AlBiddaConcourse,21,43,10
Metro_AlMessila,Metro_AlBiddaConcourse,22,44,62
Metro_AlMessila,Metro_AlBiddaConcourse,22,45,21
Metro_AlMessila,Metro_AlBiddaConcourse,23,46,26
Metro_AlMessila,Metro_AlBiddaConcourse,23,47,23
Metro_AlMessila,Metro_AlBiddaGreenPlatformSouthBound,23,47,8
Metro_AlMessila,Metro_AlBiddaRedAndGreenPlatformNorthBound,23,47,3
Metro_AlMessila,Metro_AlDohaAlJadeda,0,0,5
Metro_AlMessila,Metro_AlDohaAlJadeda,0,1,10
Metro_AlMessila,Metro_AlDohaAlJadeda,1,2,18
Metro_AlMessila,Metro_AlDohaAlJadeda,1,3,9
Metro_AlMessila,Metro_AlDohaAlJadeda,2,4,5
Metro_AlMessila,Metro_AlDohaAlJadeda,2,5,5
Metro_AlMessila,Metro_AlDohaAlJadeda,3,6,11
Metro_AlMessila,Metro_AlDohaAlJadeda,3,7,1
Metro_AlMessila,Metro_AlDohaAlJadeda,4,8,1
Metro_AlMessila,Metro_AlDohaAlJadeda,6,12,4
Metro_AlMessila,Metro_AlDohaAlJadeda,6,13,2
Metro_AlMessila,Metro_AlDohaAlJadeda,7,14,8
Metro_AlMessila,Metro_AlDohaAlJadeda,7,15,14
Metro_AlMessila,Metro_AlDohaAlJadeda,8,16,15
Metro_AlMessila,Metro_AlDohaAlJadeda,8,17,30
Metro_AlMessila,Metro_AlDohaAlJadeda,9,18,33
Metro_AlMessila,Metro_AlDohaAlJadeda,9,19,9
Metro_AlMessila,Metro_AlDohaAlJadeda,10,20,47
Metro_AlMessila,Metro_AlDohaAlJadeda,10,21,57
Metro_AlMessila,Metro_AlDohaAlJadeda,11,22,32
Metro_AlMessila,Metro_AlDohaAlJadeda,11,23,49
Metro_AlMessila,Metro_AlDohaAlJadeda,12,24,28
Metro_AlMessila,Metro_AlDohaAlJadeda,12,25,32
Metro_AlMessila,Metro_AlDohaAlJadeda,13,26,21
Metro_AlMessila,Metro_AlDohaAlJadeda,13,27,9
Metro_AlMessila,Metro_AlDohaAlJadeda,14,28,21
Metro_AlMessila,Metro_AlDohaAlJadeda,14,29,33
Metro_AlMessila,Metro_AlDohaAlJadeda,15,30,13
Metro_AlMessila,Metro_AlDohaAlJadeda,15,31,13
Metro_AlMessila,Metro_AlDohaAlJadeda,16,32,15
Metro_AlMessila,Metro_AlDohaAlJadeda,16,33,9
Metro_AlMessila,Metro_AlDohaAlJadeda,17,34,9
Metro_AlMessila,Metro_AlDohaAlJadeda,17,35,10
Metro_AlMessila,Metro_AlDohaAlJadeda,18,36,3
Metro_AlMessila,Metro_AlDohaAlJadeda,19,38,3
Metro_AlMessila,Metro_AlDohaAlJadeda,19,39,1
Metro_AlMessila,Metro_AlDohaAlJadeda,20,40,2
Metro_AlMessila,Metro_AlDohaAlJadeda,21,42,5
Metro_AlMessila,Metro_AlDohaAlJadeda,21,43,9
Metro_AlMessila,Metro_AlDohaAlJadeda,22,44,8
Metro_AlMessila,Metro_AlDohaAlJadeda,22,45,4
Metro_AlMessila,Metro_AlDohaAlJadeda,23,46,5
Metro_AlMessila,Metro_AlDohaAlJadeda,23,47,24
Metro_AlMessila,Metro_AlMansoura,0,0,17
Metro_AlMessila,Metro_AlMansoura,0,1,17
Metro_AlMessila,Metro_AlMansoura,1,2,37
Metro_AlMessila,Metro_AlMansoura,1,3,14
Metro_AlMessila,Metro_AlMansoura,2,4,12
Metro_AlMessila,Metro_AlMansoura,2,5,24
Metro_AlMessila,Metro_AlMansoura,3,6,10
Metro_AlMessila,Metro_AlMansoura,3,7,6
Metro_AlMessila,Metro_AlMansoura,4,8,1
Metro_AlMessila,Metro_AlMansoura,6,12,1
Metro_AlMessila,Metro_AlMansoura,6,13,18
Metro_AlMessila,Metro_AlMansoura,7,14,15
Metro_AlMessila,Metro_AlMansoura,7,15,14
Metro_AlMessila,Metro_AlMansoura,8,16,33
Metro_AlMessila,Metro_AlMansoura,8,17,35
Metro_AlMessila,Metro_AlMansoura,9,18,44
Metro_AlMessila,Metro_AlMansoura,9,19,89
Metro_AlMessila,Metro_AlMansoura,10,20,84
Metro_AlMessila,Metro_AlMansoura,10,21,91
Metro_AlMessila,Metro_AlMansoura,11,22,62
Metro_AlMessila,Metro_AlMansoura,11,23,47
Metro_AlMessila,Metro_AlMansoura,12,24,39
Metro_AlMessila,Metro_AlMansoura,12,25,42
Metro_AlMessila,Metro_AlMansoura,13,26,19
Metro_AlMessila,Metro_AlMansoura,13,27,24
Metro_AlMessila,Metro_AlMansoura,14,28,40
Metro_AlMessila,Metro_AlMansoura,14,29,35
Metro_AlMessila,Metro_AlMansoura,15,30,27
Metro_AlMessila,Metro_AlMansoura,15,31,20
Metro_AlMessila,Metro_AlMansoura,16,32,15
Metro_AlMessila,Metro_AlMansoura,16,33,11
Metro_AlMessila,Metro_AlMansoura,17,34,7
Metro_AlMessila,Metro_AlMansoura,17,35,11
Metro_AlMessila,Metro_AlMansoura,18,36,1
Metro_AlMessila,Metro_AlMansoura,19,39,1
Metro_AlMessila,Metro_AlMansoura,20,40,2
Metro_AlMessila,Metro_AlMansoura,20,41,6
Metro_AlMessila,Metro_AlMansoura,21,42,2
Metro_AlMessila,Metro_AlMansoura,21,43,8
Metro_AlMessila,Metro_AlMansoura,22,44,6
Metro_AlMessila,Metro_AlMansoura,22,45,7
Metro_AlMessila,Metro_AlMansoura,23,46,11
Metro_AlMessila,Metro_AlMansoura,23,47,11
Metro_AlMessila,Metro_AlMatarAlQadeem,0,0,5
Metro_AlMessila,Metro_AlMatarAlQadeem,0,1,2
Metro_AlMessila,Metro_AlMatarAlQadeem,1,2,8
Metro_AlMessila,Metro_AlMatarAlQadeem,1,3,8
Metro_AlMessila,Metro_AlMatarAlQadeem,2,4,11
Metro_AlMessila,Metro_AlMatarAlQadeem,2,5,8
Metro_AlMessila,Metro_AlMatarAlQadeem,3,6,14
Metro_AlMessila,Metro_AlMatarAlQadeem,3,7,1
Metro_AlMessila,Metro_AlMatarAlQadeem,6,13,4
Metro_AlMessila,Metro_AlMatarAlQadeem,7,14,11
Metro_AlMessila,Metro_AlMatarAlQadeem,7,15,21
Metro_AlMessila,Metro_AlMatarAlQadeem,8,16,16
Metro_AlMessila,Metro_AlMatarAlQadeem,8,17,26
Metro_AlMessila,Metro_AlMatarAlQadeem,9,18,74
Metro_AlMessila,Metro_AlMatarAlQadeem,9,19,42
Metro_AlMessila,Metro_AlMatarAlQadeem,10,20,41
Metro_AlMessila,Metro_AlMatarAlQadeem,10,21,45
Metro_AlMessila,Metro_AlMatarAlQadeem,11,22,78
Metro_AlMessila,Metro_AlMatarAlQadeem,11,23,17
Metro_AlMessila,Metro_AlMatarAlQadeem,12,24,42
Metro_AlMessila,Metro_AlMatarAlQadeem,12,25,75
Metro_AlMessila,Metro_AlMatarAlQadeem,13,26,42
Metro_AlMessila,Metro_AlMatarAlQadeem,13,27,58
Metro_AlMessila,Metro_AlMatarAlQadeem,14,28,69
Metro_AlMessila,Metro_AlMatarAlQadeem,14,29,18
Metro_AlMessila,Metro_AlMatarAlQadeem,15,30,45
Metro_AlMessila,Metro_AlMatarAlQadeem,15,31,31
Metro_AlMessila,Metro_AlMatarAlQadeem,16,32,24
Metro_AlMessila,Metro_AlMatarAlQadeem,16,33,15
Metro_AlMessila,Metro_AlMatarAlQadeem,17,34,15
Metro_AlMessila,Metro_AlMatarAlQadeem,17,35,23
Metro_AlMessila,Metro_AlMatarAlQadeem,18,36,11
Metro_AlMessila,Metro_AlMatarAlQadeem,21,42,26
Metro_AlMessila,Metro_AlMatarAlQadeem,21,43,28
Metro_AlMessila,Metro_AlMatarAlQadeem,22,44,2
Metro_AlMessila,Metro_AlMatarAlQadeem,22,45,5
Metro_AlMessila,Metro_AlMatarAlQadeem,23,47,23
Metro_AlMessila,Metro_AlQassar,0,0,28
Metro_AlMessila,Metro_AlQassar,0,1,30
Metro_AlMessila,Metro_AlQassar,1,2,49
Metro_AlMessila,Metro_AlQassar,1,3,33
Metro_AlMessila,Metro_AlQassar,2,4,28
Metro_AlMessila,Metro_AlQassar,2,5,9
Metro_AlMessila,Metro_AlQassar,3,6,9
Metro_AlMessila,Metro_AlQassar,3,7,6
Metro_AlMessila,Metro_AlQassar,6,12,1
Metro_AlMessila,Metro_AlQassar,6,13,12
Metro_AlMessila,Metro_AlQassar,7,14,16
Metro_AlMessila,Metro_AlQassar,7,15,19
Metro_AlMessila,Metro_AlQassar,8,16,29
Metro_AlMessila,Metro_AlQassar,8,17,23
Metro_AlMessila,Metro_AlQassar,9,18,17
Metro_AlMessila,Metro_AlQassar,9,19,44
Metro_AlMessila,Metro_AlQassar,10,20,50
Metro_AlMessila,Metro_AlQassar,10,21,48
Metro_AlMessila,Metro_AlQassar,11,22,40
Metro_AlMessila,Metro_AlQassar,11,23,36
Metro_AlMessila,Metro_AlQassar,12,24,82
Metro_AlMessila,Metro_AlQassar,12,25,48
Metro_AlMessila,Metro_AlQassar,13,26,149
Metro_AlMessila,Metro_AlQassar,13,27,108
Metro_AlMessila,Metro_AlQassar,14,28,72
Metro_AlMessila,Metro_AlQassar,14,29,43
Metro_AlMessila,Metro_AlQassar,15,30,59
Metro_AlMessila,Metro_AlQassar,15,31,66
Metro_AlMessila,Metro_AlQassar,16,32,57
Metro_AlMessila,Metro_AlQassar,16,33,51
Metro_AlMessila,Metro_AlQassar,17,34,29
Metro_AlMessila,Metro_AlQassar,17,35,54
Metro_AlMessila,Metro_AlQassar,18,36,14
Metro_AlMessila,Metro_AlQassar,18,37,5
Metro_AlMessila,Metro_AlQassar,19,38,5
Metro_AlMessila,Metro_AlQassar,19,39,8
Metro_AlMessila,Metro_AlQassar,20,40,8
Metro_AlMessila,Metro_AlQassar,20,41,20
Metro_AlMessila,Metro_AlQassar,21,42,48
Metro_AlMessila,Metro_AlQassar,21,43,23
Metro_AlMessila,Metro_AlQassar,22,44,32
Metro_AlMessila,Metro_AlQassar,22,45,17
Metro_AlMessila,Metro_AlQassar,23,46,9
Metro_AlMessila,Metro_AlQassar,23,47,18
Metro_AlMessila,Metro_AlRayyanAlQadeem,0,0,3
Metro_AlMessila,Metro_AlRayyanAlQadeem,1,2,3
Metro_AlMessila,Metro_AlRayyanAlQadeem,2,4,4
Metro_AlMessila,Metro_AlRayyanAlQadeem,6,13,5
Metro_AlMessila,Metro_AlRayyanAlQadeem,8,17,1
Metro_AlMessila,Metro_AlRayyanAlQadeem,9,18,5
Metro_AlMessila,Metro_AlRayyanAlQadeem,9,19,4
Metro_AlMessila,Metro_AlRayyanAlQadeem,10,20,4
Metro_AlMessila,Metro_AlRayyanAlQadeem,10,21,9
Metro_AlMessila,Metro_AlRayyanAlQadeem,11,22,22
Metro_AlMessila,Metro_AlRayyanAlQadeem,11,23,5
Metro_AlMessila,Metro_AlRayyanAlQadeem,12,24,4
Metro_AlMessila,Metro_AlRayyanAlQadeem,12,25,2
Metro_AlMessila,Metro_AlRayyanAlQadeem,13,26,1
Metro_AlMessila,Metro_AlRayyanAlQadeem,14,28,3
Metro_AlMessila,Metro_AlRayyanAlQadeem,15,30,1
Metro_AlMessila,Metro_AlRayyanAlQadeem,23,47,33
Metro_AlMessila,Metro_AlRiffa,0,0,10
Metro_AlMessila,Metro_AlRiffa,1,2,3
Metro_AlMessila,Metro_AlRiffa,6,12,4
Metro_AlMessila,Metro_AlRiffa,7,15,5
Metro_AlMessila,Metro_AlRiffa,8,16,1
Metro_AlMessila,Metro_AlRiffa,8,17,3
Metro_AlMessila,Metro_AlRiffa,9,18,5
Metro_AlMessila,Metro_AlRiffa,9,19,14
Metro_AlMessila,Metro_AlRiffa,10,20,12
Metro_AlMessila,Metro_AlRiffa,10,21,17
Metro_AlMessila,Metro_AlRiffa,11,22,13
Metro_AlMessila,Metro_AlRiffa,11,23,10
Metro_AlMessila,Metro_AlRiffa,12,24,11
Metro_AlMessila,Metro_AlRiffa,12,25,7
Metro_AlMessila,Metro_AlRiffa,13,26,3
Metro_AlMessila,Metro_AlRiffa,13,27,4
Metro_AlMessila,Metro_AlRiffa,14,28,1
Metro_AlMessila,Metro_AlRiffa,14,29,4
Metro_AlMessila,Metro_AlRiffa,15,30,1
Metro_AlMessila,Metro_AlRiffa,15,31,1
Metro_AlMessila,Metro_AlRiffa,19,39,1
Metro_AlMessila,Metro_AlRiffa,20,41,2
Metro_AlMessila,Metro_AlRiffa,21,42,1
Metro_AlMessila,Metro_AlRiffa,22,44,1
Metro_AlMessila,Metro_AlRiffa,23,47,36
Metro_AlMessila,Metro_AlSadd,0,0,3
Metro_AlMessila,Metro_AlSadd,0,1,4
Metro_AlMessila,Metro_AlSadd,1,2,6
Metro_AlMessila,Metro_AlSadd,1,3,1
Metro_AlMessila,Metro_AlSadd,2,5,2
Metro_AlMessila,Metro_AlSadd,8,16,1
Metro_AlMessila,Metro_AlSadd,9,18,1
Metro_AlMessila,Metro_AlSadd,9,19,1
Metro_AlMessila,Metro_AlSadd,10,20,2
Metro_AlMessila,Metro_AlSadd,11,22,6
Metro_AlMessila,Metro_AlSadd,11,23,2
Metro_AlMessila,Metro_AlSadd,12,24,1
Metro_AlMessila,Metro_AlSadd,12,25,4
Metro_AlMessila,Metro_AlSadd,13,26,1
Metro_AlMessila,Metro_AlSadd,13,27,5
Metro_AlMessila,Metro_AlSadd,14,28,1
Metro_AlMessila,Metro_AlSadd,14,29,1
Metro_AlMessila,Metro_AlSadd,15,30,8
Metro_AlMessila,Metro_AlSadd,15,31,2
Metro_AlMessila,Metro_AlSadd,16,33,1
Metro_AlMessila,Metro_AlShaqab,0,0,3
Metro_AlMessila,Metro_AlShaqab,2,4,1
Metro_AlMessila,Metro_AlShaqab,8,16,1
Metro_AlMessila,Metro_AlShaqab,9,18,3
Metro_AlMessila,Metro_AlShaqab,9,19,11
Metro_AlMessila,Metro_AlShaqab,10,20,15
Metro_AlMessila,Metro_AlShaqab,10,21,2
Metro_AlMessila,Metro_AlShaqab,11,22,5
Metro_AlMessila,Metro_AlShaqab,11,23,11
Metro_AlMessila,Metro_AlShaqab,12,25,6
Metro_AlMessila,Metro_AlShaqab,13,26,5
Metro_AlMessila,Metro_AlShaqab,14,28,1
Metro_AlMessila,Metro_AlShaqab,15,31,5
Metro_AlMessila,Metro_AlShaqab,19,38,1
Metro_AlMessila,Metro_AlShaqab,23,47,10
Metro_AlMessila,Metro_AlSudan,1,3,1
Metro_AlMessila,Metro_AlSudan,9,19,3
Metro_AlMessila,Metro_AlSudan,10,20,3
Metro_AlMessila,Metro_AlSudan,10,21,8
Metro_AlMessila,Metro_AlSudan,11,23,6
Metro_AlMessila,Metro_AlSudan,12,24,2
Metro_AlMessila,Metro_AlSudan,12,25,11
Metro_AlMessila,Metro_AlSudan,13,26,2
Metro_AlMessila,Metro_AlSudan,13,27,8
Metro_AlMessila,Metro_AlSudan,14,29,2
Metro_AlMessila,Metro_AlSudan,15,31,1
Metro_AlMessila,Metro_AlSudan,16,32,1
Metro_AlMessila,Metro_AlSudan,22,44,1
Metro_AlMessila,Metro_AlWaabQLM,0,1,1
Metro_AlMessila,Metro_AlWaabQLM,10,20,3
Metro_AlMessila,Metro_AlWaabQLM,11,23,2
Metro_AlMessila,Metro_AlWaabQLM,15,31,1
Metro_AlMessila,Metro_AlWakra,0,0,80
Metro_AlMessila,Metro_AlWakra,0,1,68
Metro_AlMessila,Metro_AlWakra,1,2,91
Metro_AlMessila,Metro_AlWakra,1,3,88
Metro_AlMessila,Metro_AlWakra,2,4,28
Metro_AlMessila,Metro_AlWakra,2,5,43
Metro_AlMessila,Metro_AlWakra,3,6,29
Metro_AlMessila,Metro_AlWakra,3,7,8
Metro_AlMessila,Metro_AlWakra,6,12,3
Metro_AlMessila,Metro_AlWakra,6,13,18
Metro_AlMessila,Metro_AlWakra,7,14,38
Metro_AlMessila,Metro_AlWakra,7,15,49
Metro_AlMessila,Metro_AlWakra,8,16,57
Metro_AlMessila,Metro_AlWakra,8,17,55
Metro_AlMessila,Metro_AlWakra,9,18,108
Metro_AlMessila,Metro_AlWakra,9,19,99
Metro_AlMessila,Metro_AlWakra,10,20,187
Metro_AlMessila,Metro_AlWakra,10,21,99
Metro_AlMessila,Metro_AlWakra,11,22,99
Metro_AlMessila,Metro_AlWakra,11,23,114
Metro_AlMessila,Metro_AlWakra,12,24,83
Metro_AlMessila,Metro_AlWakra,12,25,119
Metro_AlMessila,Metro_AlWakra,13,26,135
Metro_AlMessila,Metro_AlWakra,13,27,127
Metro_AlMessila,Metro_AlWakra,14,28,131
Metro_AlMessila,Metro_AlWakra,14,29,112
Metro_AlMessila,Metro_AlWakra,15,30,97
Metro_AlMessila,Metro_AlWakra,15,31,113
Metro_AlMessila,Metro_AlWakra,16,32,104
Metro_AlMessila,Metro_AlWakra,16,33,82
Metro_AlMessila,Metro_AlWakra,17,34,73
Metro_AlMessila,Metro_AlWakra,17,35,99
Metro_AlMessila,Metro_AlWakra,18,36,48
Metro_AlMessila,Metro_AlWakra,18,37,21
Metro_AlMessila,Metro_AlWakra,19,38,21
Metro_AlMessila,Metro_AlWakra,19,39,10
Metro_AlMessila,Metro_AlWakra,20,40,13
Metro_AlMessila,Metro_AlWakra,20,41,42
Metro_AlMessila,Metro_AlWakra,21,42,79
Metro_AlMessila,Metro_AlWakra,21,43,62
Metro_AlMessila,Metro_AlWakra,22,44,123
Metro_AlMessila,Metro_AlWakra,22,45,41
Metro_AlMessila,Metro_AlWakra,23,46,62
Metro_AlMessila,Metro_AlWakra,23,47,31
Metro_AlMessila,Metro_BinMahmoud,0,0,1
Metro_AlMessila,Metro_BinMahmoud,0,1,1
Metro_AlMessila,Metro_BinMahmoud,1,2,2
Metro_AlMessila,Metro_BinMahmoud,3,7,1
Metro_AlMessila,Metro_BinMahmoud,8,16,1
Metro_AlMessila,Metro_BinMahmoud,9,18,4
Metro_AlMessila,Metro_BinMahmoud,9,19,21
Metro_AlMessila,Metro_BinMahmoud,10,20,22
Metro_AlMessila,Metro_BinMahmoud,10,21,6
Metro_AlMessila,Metro_BinMahmoud,11,22,14
Metro_AlMessila,Metro_BinMahmoud,11,23,13
Metro_AlMessila,Metro_BinMahmoud,12,24,7
Metro_AlMessila,Metro_BinMahmoud,12,25,11
Metro_AlMessila,Metro_BinMahmoud,13,26,6
Metro_AlMessila,Metro_BinMahmoud,13,27,2
Metro_AlMessila,Metro_BinMahmoud,14,28,10
Metro_AlMessila,Metro_BinMahmoud,14,29,25
Metro_AlMessila,Metro_BinMahmoud,15,30,8
Metro_AlMessila,Metro_BinMahmoud,15,31,3
Metro_AlMessila,Metro_BinMahmoud,16,32,6
Metro_AlMessila,Metro_BinMahmoud,16,33,4
Metro_AlMessila,Metro_BinMahmoud,17,34,4
Metro_AlMessila,Metro_BinMahmoud,17,35,5
Metro_AlMessila,Metro_BinMahmoud,21,42,1
Metro_AlMessila,Metro_BinMahmoud,22,44,1
Metro_AlMessila,Metro_BinMahmoud,23,47,7
Metro_AlMessila,Metro_Corniche,0,0,11
Metro_AlMessila,Metro_Corniche,0,1,16
Metro_AlMessila,Metro_Corniche,1,2,13
Metro_AlMessila,Metro_Corniche,1,3,2
Metro_AlMessila,Metro_Corniche,7,15,4
Metro_AlMessila,Metro_Corniche,9,18,4
Metro_AlMessila,Metro_Corniche,9,19,1
Metro_AlMessila,Metro_Corniche,10,20,97
Metro_AlMessila,Metro_Corniche,10,21,68
Metro_AlMessila,Metro_Corniche,11,22,181
Metro_AlMessila,Metro_Corniche,11,23,155
Metro_AlMessila,Metro_Corniche,12,24,124
Metro_AlMessila,Metro_Corniche,12,25,114
Metro_AlMessila,Metro_Corniche,13,26,256
Metro_AlMessila,Metro_Corniche,13,27,171
Metro_AlMessila,Metro_Corniche,14,28,107
Metro_AlMessila,Metro_Corniche,14,29,80
Metro_AlMessila,Metro_Corniche,15,30,150
Metro_AlMessila,Metro_Corniche,15,31,154
Metro_AlMessila,Metro_Corniche,16,32,151
Metro_AlMessila,Metro_Corniche,16,33,75
Metro_AlMessila,Metro_Corniche,17,34,46
Metro_AlMessila,Metro_Corniche,17,35,48
Metro_AlMessila,Metro_Corniche,18,36,20
Metro_AlMessila,Metro_Corniche,19,38,7
Metro_AlMessila,Metro_Corniche,19,39,17
Metro_AlMessila,Metro_Corniche,20,40,7
Metro_AlMessila,Metro_Corniche,20,41,24
Metro_AlMessila,Metro_Corniche,21,42,44
Metro_AlMessila,Metro_Corniche,21,43,20
Metro_AlMessila,Metro_Corniche,22,44,60
Metro_AlMessila,Metro_Corniche,22,45,8
Metro_AlMessila,Metro_Corniche,23,46,17
Metro_AlMessila,Metro_Corniche,23,47,12
Metro_AlMessila,Metro_DECC,0,0,10
Metro_AlMessila,Metro_DECC,0,1,8
Metro_AlMessila,Metro_DECC,1,2,7
Metro_AlMessila,Metro_DECC,1,3,13
Metro_AlMessila,Metro_DECC,2,4,4
Metro_AlMessila,Metro_DECC,2,5,3
Metro_AlMessila,Metro_DECC,3,6,2
Metro_AlMessila,Metro_DECC,6,13,9
Metro_AlMessila,Metro_DECC,7,14,3
Metro_AlMessila,Metro_DECC,7,15,20
Metro_AlMessila,Metro_DECC,8,16,7
Metro_AlMessila,Metro_DECC,8,17,27
Metro_AlMessila,Metro_DECC,9,18,24
Metro_AlMessila,Metro_DECC,9,19,23
Metro_AlMessila,Metro_DECC,10,20,38
Metro_AlMessila,Metro_DECC,10,21,34
Metro_AlMessila,Metro_DECC,11,22,17
Metro_AlMessila,Metro_DECC,11,23,16
Metro_AlMessila,Metro_DECC,12,24,37
Metro_AlMessila,Metro_DECC,12,25,17
Metro_AlMessila,Metro_DECC,13,26,17
Metro_AlMessila,Metro_DECC,13,27,5
Metro_AlMessila,Metro_DECC,14,28,17
Metro_AlMessila,Metro_DECC,14,29,40
Metro_AlMessila,Metro_DECC,15,30,13
Metro_AlMessila,Metro_DECC,15,31,15
Metro_AlMessila,Metro_DECC,16,32,17
Metro_AlMessila,Metro_DECC,16,33,17
Metro_AlMessila,Metro_DECC,17,34,9
Metro_AlMessila,Metro_DECC,17,35,19
Metro_AlMessila,Metro_DECC,18,36,5
Metro_AlMessila,Metro_DECC,19,38,1
Metro_AlMessila,Metro_DECC,19,39,2
Metro_AlMessila,Metro_DECC,20,40,7
Metro_AlMessila,Metro_DECC,20,41,11
Metro_AlMessila,Metro_DECC,21,42,13
Metro_AlMessila,Metro_DECC,21,43,6
Metro_AlMessila,Metro_DECC,22,44,25
Metro_AlMessila,Metro_DECC,22,45,3
Metro_AlMessila,Metro_DECC,23,46,3
Metro_AlMessila,Metro_DECC,23,47,7
Metro_AlMessila,Metro_EducationCity,0,0,11
Metro_AlMessila,Metro_EducationCity,0,1,1
Metro_AlMessila,Metro_EducationCity,1,2,3
Metro_AlMessila,Metro_EducationCity,2,4,2
Metro_AlMessila,Metro_EducationCity,6,13,4
Metro_AlMessila,Metro_EducationCity,7,14,1
Metro_AlMessila,Metro_EducationCity,7,15,18
Metro_AlMessila,Metro_EducationCity,8,16,13
Metro_AlMessila,Metro_EducationCity,8,17,11
Metro_AlMessila,Metro_EducationCity,9,18,22
Metro_AlMessila,Metro_EducationCity,9,19,35
Metro_AlMessila,Metro_EducationCity,10,20,50
Metro_AlMessila,Metro_EducationCity,10,21,59
Metro_AlMessila,Metro_EducationCity,11,22,45
Metro_AlMessila,Metro_EducationCity,11,23,43
Metro_AlMessila,Metro_EducationCity,12,24,13
Metro_AlMessila,Metro_EducationCity,12,25,31
Metro_AlMessila,Metro_EducationCity,13,26,19
Metro_AlMessila,Metro_EducationCity,13,27,89
Metro_AlMessila,Metro_EducationCity,14,28,40
Metro_AlMessila,Metro_EducationCity,14,29,69
Metro_AlMessila,Metro_EducationCity,15,30,26
Metro_AlMessila,Metro_EducationCity,15,31,17
Metro_AlMessila,Metro_EducationCity,17,34,2
Metro_AlMessila,Metro_EducationCity,17,35,1
Metro_AlMessila,Metro_EducationCity,18,36,3
Metro_AlMessila,Metro_EducationCity,19,38,1
Metro_AlMessila,Metro_EducationCity,20,41,1
Metro_AlMessila,Metro_EducationCity,21,42,2
Metro_AlMessila,Metro_EducationCity,22,44,1
Metro_AlMessila,Metro_EducationCity,22,45,1
Metro_AlMessila,Metro_EducationCity,23,46,1
Metro_AlMessila,Metro_EducationCity,23,47,15
Metro_AlMessila,Metro_FreeZone,0,0,3
