origin,destination,dayhour,halfhour,value
Metro_AlQassar,Metro_RasBuAbboud,12,25,107
Metro_AlQassar,Metro_RasBuAbboud,13,26,28
Metro_AlQassar,Metro_RasBuAbboud,13,27,43
Metro_AlQassar,Metro_RasBuAbboud,14,28,37
Metro_AlQassar,Metro_RasBuAbboud,14,29,139
Metro_AlQassar,Metro_RasBuAbboud,15,30,472
Metro_AlQassar,Metro_RasBuAbboud,15,31,466
Metro_AlQassar,Metro_RasBuAbboud,16,32,134
Metro_AlQassar,Metro_RasBuAbboud,16,33,60
Metro_AlQassar,Metro_RasBuAbboud,17,34,72
Metro_AlQassar,Metro_RasBuAbboud,17,35,42
Metro_AlQassar,Metro_RasBuAbboud,18,36,355
Metro_AlQassar,Metro_RasBuAbboud,18,37,427
Metro_AlQassar,Metro_RasBuAbboud,19,38,342
Metro_AlQassar,Metro_RasBuAbboud,19,39,128
Metro_AlQassar,Metro_RasBuAbboud,20,40,96
Metro_AlQassar,Metro_RasBuAbboud,20,41,116
Metro_AlQassar,Metro_RasBuAbboud,21,42,153
Metro_AlQassar,Metro_RasBuFontas,0,0,2
Metro_AlQassar,Metro_RasBuFontas,1,3,3
Metro_AlQassar,Metro_RasBuFontas,2,4,1
Metro_AlQassar,Metro_RasBuFontas,3,6,1
Metro_AlQassar,Metro_RasBuFontas,3,7,22
Metro_AlQassar,Metro_RasBuFontas,6,12,1
Metro_AlQassar,Metro_RasBuFontas,6,13,7
Metro_AlQassar,Metro_RasBuFontas,7,14,2
Metro_AlQassar,Metro_RasBuFontas,7,15,4
Metro_AlQassar,Metro_RasBuFontas,8,16,5
Metro_AlQassar,Metro_RasBuFontas,8,17,11
Metro_AlQassar,Metro_RasBuFontas,9,18,11
Metro_AlQassar,Metro_RasBuFontas,9,19,15
Metro_AlQassar,Metro_RasBuFontas,10,20,3
Metro_AlQassar,Metro_RasBuFontas,10,21,2
Metro_AlQassar,Metro_RasBuFontas,11,22,1
Metro_AlQassar,Metro_RasBuFontas,12,24,6
Metro_AlQassar,Metro_RasBuFontas,12,25,1
Metro_AlQassar,Metro_RasBuFontas,14,29,17
Metro_AlQassar,Metro_RasBuFontas,15,30,50
Metro_AlQassar,Metro_RasBuFontas,15,31,52
Metro_AlQassar,Metro_RasBuFontas,16,32,69
Metro_AlQassar,Metro_RasBuFontas,16,33,9
Metro_AlQassar,Metro_RasBuFontas,17,34,4
Metro_AlQassar,Metro_RasBuFontas,18,36,4
Metro_AlQassar,Metro_RasBuFontas,18,37,53
Metro_AlQassar,Metro_RasBuFontas,19,38,46
Metro_AlQassar,Metro_RasBuFontas,19,39,34
Metro_AlQassar,Metro_RasBuFontas,21,42,8
Metro_AlQassar,Metro_RasBuFontas,22,44,89
Metro_AlQassar,Metro_RasBuFontas,22,45,41
Metro_AlQassar,Metro_RasBuFontas,23,46,1
Metro_AlQassar,Metro_RasBuFontas,23,47,34
Metro_AlQassar,Metro_SouqWaqif,0,0,53
Metro_AlQassar,Metro_SouqWaqif,0,1,4
Metro_AlQassar,Metro_SouqWaqif,1,2,29
Metro_AlQassar,Metro_SouqWaqif,1,3,16
Metro_AlQassar,Metro_SouqWaqif,2,4,23
Metro_AlQassar,Metro_SouqWaqif,2,5,60
Metro_AlQassar,Metro_SouqWaqif,3,6,36
Metro_AlQassar,Metro_SouqWaqif,3,7,29
Metro_AlQassar,Metro_SouqWaqif,4,8,1
Metro_AlQassar,Metro_SouqWaqif,4,9,1
Metro_AlQassar,Metro_SouqWaqif,6,12,8
Metro_AlQassar,Metro_SouqWaqif,6,13,19
Metro_AlQassar,Metro_SouqWaqif,7,14,19
Metro_AlQassar,Metro_SouqWaqif,7,15,24
Metro_AlQassar,Metro_SouqWaqif,8,16,54
Metro_AlQassar,Metro_SouqWaqif,8,17,53
Metro_AlQassar,Metro_SouqWaqif,9,18,76
Metro_AlQassar,Metro_SouqWaqif,9,19,102
Metro_AlQassar,Metro_SouqWaqif,10,20,124
Metro_AlQassar,Metro_SouqWaqif,10,21,113
Metro_AlQassar,Metro_SouqWaqif,11,22,149
Metro_AlQassar,Metro_SouqWaqif,11,23,137
Metro_AlQassar,Metro_SouqWaqif,12,24,142
Metro_AlQassar,Metro_SouqWaqif,12,25,114
Metro_AlQassar,Metro_SouqWaqif,13,26,167
Metro_AlQassar,Metro_SouqWaqif,13,27,107
Metro_AlQassar,Metro_SouqWaqif,14,28,184
Metro_AlQassar,Metro_SouqWaqif,14,29,137
Metro_AlQassar,Metro_SouqWaqif,15,30,297
Metro_AlQassar,Metro_SouqWaqif,15,31,275
Metro_AlQassar,Metro_SouqWaqif,16,32,307
Metro_AlQassar,Metro_SouqWaqif,16,33,200
Metro_AlQassar,Metro_SouqWaqif,17,34,217
Metro_AlQassar,Metro_SouqWaqif,17,35,103
Metro_AlQassar,Metro_SouqWaqif,18,36,255
Metro_AlQassar,Metro_SouqWaqif,18,37,127
Metro_AlQassar,Metro_SouqWaqif,19,38,262
Metro_AlQassar,Metro_SouqWaqif,19,39,200
Metro_AlQassar,Metro_SouqWaqif,20,40,96
Metro_AlQassar,Metro_SouqWaqif,20,41,64
Metro_AlQassar,Metro_SouqWaqif,21,42,59
Metro_AlQassar,Metro_SouqWaqif,21,43,1
Metro_AlQassar,Metro_SouqWaqif,23,47,22
Metro_AlQassar,Metro_SportCity,0,0,107
Metro_AlQassar,Metro_SportCity,0,1,12
Metro_AlQassar,Metro_SportCity,1,2,36
Metro_AlQassar,Metro_SportCity,1,3,45
Metro_AlQassar,Metro_SportCity,2,4,45
Metro_AlQassar,Metro_SportCity,2,5,114
Metro_AlQassar,Metro_SportCity,3,6,205
Metro_AlQassar,Metro_SportCity,3,7,162
Metro_AlQassar,Metro_SportCity,6,13,1
Metro_AlQassar,Metro_SportCity,7,15,4
Metro_AlQassar,Metro_SportCity,8,16,4
Metro_AlQassar,Metro_SportCity,8,17,3
Metro_AlQassar,Metro_SportCity,9,18,17
Metro_AlQassar,Metro_SportCity,9,19,16
Metro_AlQassar,Metro_SportCity,10,20,12
Metro_AlQassar,Metro_SportCity,10,21,20
Metro_AlQassar,Metro_SportCity,11,22,8
Metro_AlQassar,Metro_SportCity,11,23,22
Metro_AlQassar,Metro_SportCity,12,24,16
Metro_AlQassar,Metro_SportCity,12,25,20
Metro_AlQassar,Metro_SportCity,13,26,21
Metro_AlQassar,Metro_SportCity,13,27,19
Metro_AlQassar,Metro_SportCity,14,28,18
Metro_AlQassar,Metro_SportCity,14,29,22
Metro_AlQassar,Metro_SportCity,15,30,20
Metro_AlQassar,Metro_SportCity,15,31,147
Metro_AlQassar,Metro_SportCity,16,32,323
Metro_AlQassar,Metro_SportCity,16,33,307
Metro_AlQassar,Metro_SportCity,17,34,177
Metro_AlQassar,Metro_SportCity,17,35,494
Metro_AlQassar,Metro_SportCity,18,36,846
Metro_AlQassar,Metro_SportCity,18,37,369
Metro_AlQassar,Metro_SportCity,19,38,101
Metro_AlQassar,Metro_SportCity,19,39,20
Metro_AlQassar,Metro_SportCity,20,40,19
Metro_AlQassar,Metro_SportCity,20,41,10
Metro_AlQassar,Metro_SportCity,21,42,26
Metro_AlQassar,Metro_SportCity,21,43,23
Metro_AlQassar,Metro_SportCity,22,44,62
Metro_AlQassar,Metro_SportCity,22,45,26
Metro_AlQassar,Metro_SportCity,23,46,32
Metro_AlQassar,Metro_SportCity,23,47,26
Metro_AlQassar,Metro_TheWhitePalace,1,3,3
Metro_AlQassar,Metro_TheWhitePalace,8,17,3
Metro_AlQassar,Metro_TheWhitePalace,9,19,1
Metro_AlQassar,Metro_TheWhitePalace,12,24,1
Metro_AlQassar,Metro_TheWhitePalace,13,26,3
Metro_AlQassar,Metro_TheWhitePalace,15,30,7
Metro_AlQassar,Metro_TheWhitePalace,15,31,2
Metro_AlQassar,Metro_TheWhitePalace,16,32,1
Metro_AlQassar,Metro_TheWhitePalace,17,35,4
Metro_AlQassar,Metro_TheWhitePalace,18,36,1
Metro_AlQassar,Metro_TheWhitePalace,22,45,1
Metro_AlQassar,Metro_TheWhitePalace,23,46,3
Metro_AlQassar,Metro_TheWhitePalace,23,47,15
Metro_AlQassar,Metro_UmmGhuwailina,0,0,71
Metro_AlQassar,Metro_UmmGhuwailina,0,1,7
Metro_AlQassar,Metro_UmmGhuwailina,1,2,9
Metro_AlQassar,Metro_UmmGhuwailina,1,3,15
Metro_AlQassar,Metro_UmmGhuwailina,2,4,11
Metro_AlQassar,Metro_UmmGhuwailina,2,5,40
Metro_AlQassar,Metro_UmmGhuwailina,3,6,32
Metro_AlQassar,Metro_UmmGhuwailina,3,7,39
Metro_AlQassar,Metro_UmmGhuwailina,6,12,3
Metro_AlQassar,Metro_UmmGhuwailina,6,13,3
Metro_AlQassar,Metro_UmmGhuwailina,7,14,1
Metro_AlQassar,Metro_UmmGhuwailina,8,16,4
Metro_AlQassar,Metro_UmmGhuwailina,8,17,5
Metro_AlQassar,Metro_UmmGhuwailina,9,18,7
Metro_AlQassar,Metro_UmmGhuwailina,9,19,4
Metro_AlQassar,Metro_UmmGhuwailina,10,20,11
Metro_AlQassar,Metro_UmmGhuwailina,10,21,11
Metro_AlQassar,Metro_UmmGhuwailina,11,22,30
Metro_AlQassar,Metro_UmmGhuwailina,11,23,6
Metro_AlQassar,Metro_UmmGhuwailina,12,24,10
Metro_AlQassar,Metro_UmmGhuwailina,12,25,9
Metro_AlQassar,Metro_UmmGhuwailina,13,26,12
Metro_AlQassar,Metro_UmmGhuwailina,13,27,19
Metro_AlQassar,Metro_UmmGhuwailina,14,28,15
Metro_AlQassar,Metro_UmmGhuwailina,14,29,15
Metro_AlQassar,Metro_UmmGhuwailina,15,30,21
Metro_AlQassar,Metro_UmmGhuwailina,15,31,14
Metro_AlQassar,Metro_UmmGhuwailina,16,32,40
Metro_AlQassar,Metro_UmmGhuwailina,16,33,14
Metro_AlQassar,Metro_UmmGhuwailina,17,34,9
Metro_AlQassar,Metro_UmmGhuwailina,17,35,18
Metro_AlQassar,Metro_UmmGhuwailina,18,36,21
Metro_AlQassar,Metro_UmmGhuwailina,18,37,6
Metro_AlQassar,Metro_UmmGhuwailina,19,38,20
Metro_AlQassar,Metro_UmmGhuwailina,19,39,30
Metro_AlQassar,Metro_UmmGhuwailina,20,40,17
Metro_AlQassar,Metro_UmmGhuwailina,20,41,8
Metro_AlQassar,Metro_UmmGhuwailina,21,42,18
Metro_AlQassar,Metro_UmmGhuwailina,21,43,4
Metro_AlQassar,Metro_UmmGhuwailina,22,44,24
Metro_AlQassar,Metro_UmmGhuwailina,22,45,22
Metro_AlQassar,Metro_UmmGhuwailina,23,46,48
Metro_AlQassar,Metro_UmmGhuwailina,23,47,49
Metro_AlQassar,Metro_WestBay,0,0,190
Metro_AlQassar,Metro_WestBay,0,1,39
Metro_AlQassar,Metro_WestBay,1,2,69
Metro_AlQassar,Metro_WestBay,1,3,65
Metro_AlQassar,Metro_WestBay,2,4,45
Metro_AlQassar,Metro_WestBay,2,5,73
Metro_AlQassar,Metro_WestBay,3,6,109
Metro_AlQassar,Metro_WestBay,3,7,61
Metro_AlQassar,Metro_WestBay,6,12,2
Metro_AlQassar,Metro_WestBay,7,14,7
Metro_AlQassar,Metro_WestBay,7,15,12
Metro_AlQassar,Metro_WestBay,8,16,19
Metro_AlQassar,Metro_WestBay,8,17,20
Metro_AlQassar,Metro_WestBay,9,18,37
Metro_AlQassar,Metro_WestBay,9,19,73
Metro_AlQassar,Metro_WestBay,10,20,107
Metro_AlQassar,Metro_WestBay,10,21,114
Metro_AlQassar,Metro_WestBay,11,22,143
Metro_AlQassar,Metro_WestBay,11,23,167
Metro_AlQassar,Metro_WestBay,12,24,196
Metro_AlQassar,Metro_WestBay,12,25,279
Metro_AlQassar,Metro_WestBay,13,26,239
Metro_AlQassar,Metro_WestBay,13,27,220
Metro_AlQassar,Metro_WestBay,14,28,273
Metro_AlQassar,Metro_WestBay,14,29,339
Metro_AlQassar,Metro_WestBay,15,30,1166
Metro_AlQassar,Metro_WestBay,15,31,973
Metro_AlQassar,Metro_WestBay,16,32,648
Metro_AlQassar,Metro_WestBay,16,33,311
Metro_AlQassar,Metro_WestBay,17,34,317
Metro_AlQassar,Metro_WestBay,17,35,363
Metro_AlQassar,Metro_WestBay,18,36,1407
Metro_AlQassar,Metro_WestBay,18,37,754
Metro_AlQassar,Metro_WestBay,19,38,1114
Metro_AlQassar,Metro_WestBay,19,39,438
Metro_AlQassar,Metro_WestBay,20,40,427
Metro_AlQassar,Metro_WestBay,20,41,497
Metro_AlQassar,Metro_WestBay,21,42,1515
Metro_AlQassar,Metro_WestBay,21,43,694
Metro_AlQassar,Metro_WestBay,22,44,812
Metro_AlQassar,Metro_WestBay,22,45,164
Metro_AlQassar,Metro_WestBay,23,46,90
Metro_AlQassar,Metro_WestBay,23,47,244
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,0,0,3
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,1,2,8
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,1,3,4
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,2,5,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,3,6,3
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,3,7,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,6,13,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,9,18,12
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,9,19,20
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,10,20,11
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,10,21,17
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,11,22,13
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,11,23,11
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,12,24,8
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,12,25,5
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,13,26,17
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,13,27,8
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,14,28,8
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,14,29,11
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,15,30,10
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,15,31,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,16,32,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,16,33,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,17,34,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,17,35,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,18,36,3
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,18,37,6
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,19,38,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,19,39,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,20,40,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,21,42,1
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,21,43,3
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,22,44,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,23,46,2
Metro_AlRayyanAlQadeem,Metro_AlAziziyah,23,47,1
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,0,0,1
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,0,1,5
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,1,2,1
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,1,3,3
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,3,6,1
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,7,15,4
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,8,16,9
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,8,17,4
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,9,18,22
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,9,19,28
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,10,20,20
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,10,21,53
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,11,22,41
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,11,23,39
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,12,24,50
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,12,25,42
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,13,26,27
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,13,27,21
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,14,28,18
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,14,29,29
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,15,30,31
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,15,31,2
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,16,32,4
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,16,33,2
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,17,34,5
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,17,35,5
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,18,36,8
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,18,37,9
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,19,38,6
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,19,39,6
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,20,40,4
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,20,41,11
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,21,42,6
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,21,43,3
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,22,44,7
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,22,45,6
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,23,46,2
Metro_AlRayyanAlQadeem,Metro_AlBiddaConcourse,23,47,11
Metro_AlRayyanAlQadeem,Metro_AlBiddaGreenPlatformSouthBound,23,47,6
Metro_AlRayyanAlQadeem,Metro_AlBiddaRedAndGreenPlatformNorthBound,23,47,4
Metro_AlRayyanAlQadeem,Metro_AlBiddaRedAndGreenPlatformSouthBound,23,47,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,0,0,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,0,1,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,1,2,8
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,1,3,2
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,2,4,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,3,6,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,3,7,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,6,13,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,7,14,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,7,15,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,8,16,7
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,8,17,4
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,9,18,7
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,9,19,34
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,10,20,18
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,10,21,25
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,11,22,22
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,11,23,20
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,12,24,18
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,12,25,19
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,13,26,16
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,13,27,23
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,14,28,9
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,14,29,10
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,15,30,7
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,16,33,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,17,35,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,18,36,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,18,37,2
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,19,38,6
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,20,40,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,20,41,3
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,21,43,1
Metro_AlRayyanAlQadeem,Metro_AlDohaAlJadeda,23,47,5
Metro_AlRayyanAlQadeem,Metro_AlMansoura,0,0,11
Metro_AlRayyanAlQadeem,Metro_AlMansoura,0,1,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,1,2,5
Metro_AlRayyanAlQadeem,Metro_AlMansoura,1,3,6
Metro_AlRayyanAlQadeem,Metro_AlMansoura,2,4,3
Metro_AlRayyanAlQadeem,Metro_AlMansoura,2,5,5
Metro_AlRayyanAlQadeem,Metro_AlMansoura,3,6,5
Metro_AlRayyanAlQadeem,Metro_AlMansoura,3,7,4
Metro_AlRayyanAlQadeem,Metro_AlMansoura,6,12,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,6,13,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,7,14,6
Metro_AlRayyanAlQadeem,Metro_AlMansoura,7,15,2
Metro_AlRayyanAlQadeem,Metro_AlMansoura,8,16,8
Metro_AlRayyanAlQadeem,Metro_AlMansoura,8,17,15
Metro_AlRayyanAlQadeem,Metro_AlMansoura,9,18,12
Metro_AlRayyanAlQadeem,Metro_AlMansoura,9,19,25
Metro_AlRayyanAlQadeem,Metro_AlMansoura,10,20,17
Metro_AlRayyanAlQadeem,Metro_AlMansoura,10,21,30
Metro_AlRayyanAlQadeem,Metro_AlMansoura,11,22,30
Metro_AlRayyanAlQadeem,Metro_AlMansoura,11,23,34
Metro_AlRayyanAlQadeem,Metro_AlMansoura,12,24,12
Metro_AlRayyanAlQadeem,Metro_AlMansoura,12,25,51
Metro_AlRayyanAlQadeem,Metro_AlMansoura,13,26,48
Metro_AlRayyanAlQadeem,Metro_AlMansoura,13,27,13
Metro_AlRayyanAlQadeem,Metro_AlMansoura,14,28,14
Metro_AlRayyanAlQadeem,Metro_AlMansoura,14,29,4
Metro_AlRayyanAlQadeem,Metro_AlMansoura,15,30,9
Metro_AlRayyanAlQadeem,Metro_AlMansoura,15,31,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,16,32,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,16,33,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,17,35,1
Metro_AlRayyanAlQadeem,Metro_AlMansoura,18,36,10
Metro_AlRayyanAlQadeem,Metro_AlMansoura,19,38,3
Metro_AlRayyanAlQadeem,Metro_AlMansoura,19,39,7
Metro_AlRayyanAlQadeem,Metro_AlMansoura,20,40,3
Metro_AlRayyanAlQadeem,Metro_AlMansoura,21,43,2
Metro_AlRayyanAlQadeem,Metro_AlMansoura,22,44,3
Metro_AlRayyanAlQadeem,Metro_AlMansoura,23,47,7
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,0,0,3
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,0,1,3
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,1,3,2
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,2,4,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,3,6,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,3,7,4
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,6,13,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,7,14,4
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,7,15,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,8,16,6
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,8,17,10
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,9,18,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,9,19,23
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,10,20,15
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,10,21,23
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,11,22,6
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,11,23,13
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,12,24,16
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,12,25,17
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,13,26,10
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,13,27,23
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,14,28,18
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,14,29,7
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,15,30,19
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,15,31,4
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,18,37,14
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,19,39,4
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,20,40,5
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,21,42,1
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,21,43,4
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,23,46,3
Metro_AlRayyanAlQadeem,Metro_AlMatarAlQadeem,23,47,3
Metro_AlRayyanAlQadeem,Metro_AlMessila,1,2,10
Metro_AlRayyanAlQadeem,Metro_AlMessila,1,3,4
Metro_AlRayyanAlQadeem,Metro_AlMessila,2,4,4
Metro_AlRayyanAlQadeem,Metro_AlMessila,2,5,3
Metro_AlRayyanAlQadeem,Metro_AlMessila,3,6,2
Metro_AlRayyanAlQadeem,Metro_AlMessila,7,15,3
Metro_AlRayyanAlQadeem,Metro_AlMessila,9,19,2
Metro_AlRayyanAlQadeem,Metro_AlMessila,10,21,4
Metro_AlRayyanAlQadeem,Metro_AlMessila,11,22,1
Metro_AlRayyanAlQadeem,Metro_AlMessila,11,23,1
Metro_AlRayyanAlQadeem,Metro_AlMessila,12,24,7
Metro_AlRayyanAlQadeem,Metro_AlMessila,12,25,6
Metro_AlRayyanAlQadeem,Metro_AlMessila,13,26,8
Metro_AlRayyanAlQadeem,Metro_AlMessila,13,27,3
Metro_AlRayyanAlQadeem,Metro_AlMessila,14,28,2
Metro_AlRayyanAlQadeem,Metro_AlMessila,15,31,1
Metro_AlRayyanAlQadeem,Metro_AlMessila,22,44,1
Metro_AlRayyanAlQadeem,Metro_AlMessila,23,47,2
Metro_AlRayyanAlQadeem,Metro_AlQassar,0,0,10
Metro_AlRayyanAlQadeem,Metro_AlQassar,1,2,12
Metro_AlRayyanAlQadeem,Metro_AlQassar,1,3,3
Metro_AlRayyanAlQadeem,Metro_AlQassar,2,4,5
Metro_AlRayyanAlQadeem,Metro_AlQassar,2,5,3
Metro_AlRayyanAlQadeem,Metro_AlQassar,6,12,1
Metro_AlRayyanAlQadeem,Metro_AlQassar,7,14,6
